codigo_neg;codigo_negociado;codigo_negociado_norm;codigo_cum;codigo_cum_norm;cantidad_total_1;cantidad_parcial_1;cantidad_pendiente_1;cantidad_total_2;cantidad_parcial_2;cantidad_pendiente_2;cantidad_total_3;cantidad_parcial_3;cantidad_pendiente_3;cantidad_total_4;cantidad_parcial_4;cantidad_pendiente_4;cantidad_total_5;cantidad_parcial_5;cantidad_pendiente_5;total_entregado_total;total_entregado_parcial;total_pendiente;matched_rows_per_source
19962154-09;19962154-09;1996215409;;;;;;;;;;;;;;;;;;0;0;0;{'1': [], '2': [], '3': [], '4': [], '5': []}
20092128-03;20092128-03;2009212803;;;;;;;;;;;;;;;;;;0;0;0;{'1': [], '2': [], '3': [], '4': [], '5': []}
20079787-03;20079787-03;2007978703;;;;330;;;210;;;660;;;405;;;150;;0;1755;0;{'1': [9674, 9195, 7948, 3660, 8302, 9680, 4177, 8472, 11578, 188, 189], '2': [8512, 7290, 8749, 6234, 8539, 2108, 14781], '3': [12559, 6803, 6804, 4251, 11550, 10145, 11560, 6448, 13374, 8256, 6593, 6594, 14925, 14926, 5072, 10583, 11608, 8921, 7916, 13688, 249], '4': [10048, 6372, 6375, 3688, 3752, 3753, 13385, 9040, 819, 979, 8884, 14773, 14878, 2079], '5': [3397, 2727, 1802, 1782, 3416]}
20110698-03;20110698-03;2011069803;;;;;;;;;;;;;;;;;;0;0;0;{'1': [], '2': [], '3': [], '4': [], '5': []}
20114716-01;20114716-01;2011471601;;;;30;;;;;;60;;;90;;;60;;0;240;0;{'1': [3486], '2': [], '3': [7408, 7619], '4': [417, 418, 7388], '5': [3501]}
19922562-10;19922562-10;1992256210;;;;4;;;;;;2;;;5;;;3;;0;14;0;{'1': [680, 1575], '2': [], '3': [8682], '4': [8722, 8742], '5': [4032]}
19993036-08;19993036-08;1999303608;;;;;;;;;;;;;;;;;;0;0;0;{'1': [], '2': [], '3': [], '4': [], '5': []}
20007276-02;20007276-02;2000727602;;;;;;;;;;;;;;;;;;0;0;0;{'1': [], '2': [], '3': [], '4': [], '5': []}
19993029-04;19993029-04;1999302904;;;;;;;;;;;;;;;;;;0;0;0;{'1': [], '2': [], '3': [], '4': [], '5': []}
20006845-09;20006845-09;2000684509;;;;;;;;;;;;;;;;;;0;0;0;{'1': [], '2': [], '3': [], '4': [], '5': []}
19928652-07;19928652-07;1992865207;;;;;;;;;;;;;;;;;;0;0;0;{'1': [], '2': [], '3': [], '4': [], '5': []}
00033232-07;00033232-07;3323207;;;;;;;;;;;;;;;;;;0;0;0;{'1': [], '2': [], '3': [], '4': [], '5': []}
19903694-04;19903694-04;1990369404;;;;;;;;;;;;;;;;;;0;0;0;{'1': [], '2': [], '3': [], '4': [], '5': []}
19926478-05;19926478-05;1992647805;;;;;;;1;;;2;;;;;;;;0;3;0;{'1': [], '2': [8888], '3': [5683, 7741], '4': [], '5': []}
19997697-01;19997697-01;1999769701;;;;;;;;;;;;;;;;;;0;0;0;{'1': [], '2': [], '3': [], '4': [], '5': []}
20071938-01;20071938-01;2007193801;;;;30;;;;;;;;;30;;;;;0;60;0;{'1': [4846], '2': [], '3': [], '4': [1055], '5': []}
19987925-01;19987925-01;1998792501;;;;;;;;;;;;;;;;;;0;0;0;{'1': [], '2': [], '3': [], '4': [], '5': []}
20190439-03;20190439-03;2019043903;;;;;;;;;;;;;;;;;;0;0;0;{'1': [], '2': [], '3': [], '4': [], '5': []}
19965794-02;19965794-02;1996579402;;;;60;;;520;;;400;;;300;;;360;;0;1640;0;{'1': [13206], '2': [9601, 5954, 12010, 5934, 7250, 6677, 5430, 12022, 14236], '3': [6311, 3723, 14929, 11699, 3704, 6811], '4': [3521, 9329, 9362, 9302, 9311], '5': [1327, 2032, 2224, 149, 2265]}
20063705-01;20063705-01;2006370501;;;;;;;;;;;;;;;;;;0;0;0;{'1': [], '2': [], '3': [], '4': [], '5': []}
20037590-01;20037590-01;2003759001;;;;;;;;;;;;;;;;1;;0;1;0;{'1': [], '2': [], '3': [], '4': [], '5': [452]}
19946097-04;19946097-04;1994609704;;;;;;;;;;;;;;;;;;0;0;0;{'1': [], '2': [], '3': [], '4': [], '5': []}
20072619-03;20072619-03;2007261903;;;;30;;;;;;;;;;;;;;0;30;0;{'1': [5239], '2': [], '3': [], '4': [], '5': []}
19946098-04;19946098-04;1994609804;;;;;;;;;;;;;;;;;;0;0;0;{'1': [], '2': [], '3': [], '4': [], '5': []}
19993777-01;19993777-01;1999377701;;;;;;;;;;;;;;;;;;0;0;0;{'1': [], '2': [], '3': [], '4': [], '5': []}
20072620-03;20072620-03;2007262003;;;;;;;;;;;;;;;;;;0;0;0;{'1': [], '2': [], '3': [], '4': [], '5': []}
19983819-01;19983819-01;1998381901;;;;;;;;;;2;;;1;;;;;0;3;0;{'1': [], '2': [], '3': [14280, 14268], '4': [4771], '5': []}
19983884-01;19983884-01;1998388401;;;;;;;;;;;;;;;;;;0;0;0;{'1': [], '2': [], '3': [], '4': [], '5': []}
19937946-18;19937946-18;1993794618;;;;8;;;10;;;2;;;5;;;2;;0;27;0;{'1': [7686, 14515, 4118, 8631, 7033, 11676, 12510, 10334], '2': [11908, 10789, 4231, 3208, 14536, 10698, 11991, 13004, 6417, 887], '3': [14746, 2294], '4': [870, 10055, 820, 7958, 3642], '5': [2177, 3274]}
19937946-24;19937946-24;1993794624;;;;;;;;;;;;;;;;;;0;0;0;{'1': [], '2': [], '3': [], '4': [], '5': []}
19975169-04;19975169-04;1997516904;;;;;;;;;;;;;;;;;;0;0;0;{'1': [], '2': [], '3': [], '4': [], '5': []}
19975165-04;19975165-04;1997516504;;;;;;;90;;;60;;;150;;;;;0;300;0;{'1': [], '2': [12930, 4636, 4629], '3': [4505, 7773], '4': [6371, 10345, 1582, 10675, 378], '5': []}
19997623-08;19997623-08;1999762308;;;;;;;;;;;;;;;;;;0;0;0;{'1': [], '2': [], '3': [], '4': [], '5': []}
00051439-03;00051439-03;5143903;;;;;;;;;;;;;;;;;;0;0;0;{'1': [], '2': [], '3': [], '4': [], '5': []}
19950177-01;19950177-01;1995017701;;;;;;;;;;;;;;;;;;0;0;0;{'1': [], '2': [], '3': [], '4': [], '5': []}
19950177-03;19950177-03;1995017703;;;;;;;;;;;;;;;;;;0;0;0;{'1': [], '2': [], '3': [], '4': [], '5': []}
20067176-02;20067176-02;2006717602;;;;;;;;;;;;;;;;;;0;0;0;{'1': [], '2': [], '3': [], '4': [], '5': []}
20071791-01;20071791-01;2007179101;;;;;;;;;;;;;;;;;;0;0;0;{'1': [], '2': [], '3': [], '4': [], '5': []}
19903260-03;19903260-03;1990326003;;;;;;;;;;;;;;;;;;0;0;0;{'1': [], '2': [], '3': [], '4': [], '5': []}
19903260-06;19903260-06;1990326006;;;;;;;;;;;;;;;;;;0;0;0;{'1': [], '2': [], '3': [], '4': [], '5': []}
20014930-02;20014930-02;2001493002;;;;;;;;;;;;;;;;;;0;0;0;{'1': [], '2': [], '3': [], '4': [], '5': []}
20167766-01;20167766-01;2016776601;;;;56;;;28;;;28;;;28;;;30;;0;170;0;{'1': [9760, 4690], '2': [6007], '3': [13735], '4': [9470], '5': [3343]}
20012427-01;20012427-01;2001242701;;;;84;;;;;;;;;28;;;;;0;112;0;{'1': [10529, 4085, 11558], '2': [], '3': [], '4': [10504], '5': []}
19991314-01;19991314-01;1999131401;;;;;;;;;;;;;;;;;;0;0;0;{'1': [], '2': [], '3': [], '4': [], '5': []}
20077141-01;20077141-01;2007714101;;;;;;;;;;;;;;;;;;0;0;0;{'1': [], '2': [], '3': [], '4': [], '5': []}
20094754-05;20094754-05;2009475405;;;;;;;;;;;;;;;;;;0;0;0;{'1': [], '2': [], '3': [], '4': [], '5': []}
19968665-01;19968665-01;1996866501;;;;28;;;;;;28;;;;;;;;0;56;0;{'1': [4644], '2': [], '3': [8982], '4': [], '5': []}
20077138-01;20077138-01;2007713801;;;;;;;;;;;;;;;;;;0;0;0;{'1': [], '2': [], '3': [], '4': [], '5': []}
19987728-01;19987728-01;1998772801;;;;;;;;;;;;;;;;;;0;0;0;{'1': [], '2': [], '3': [], '4': [], '5': []}
19951775-01;19951775-01;1995177501;;;;;;;;;;;;;;;;;;0;0;0;{'1': [], '2': [], '3': [], '4': [], '5': []}
30010118;30010118;30010118;;;;;;;;;;;;;;;;;;0;0;0;{'1': [], '2': [], '3': [], '4': [], '5': []}
20091274-03;20091274-03;2009127403;;;;;;;4;;;;;;;;;;;0;4;0;{'1': [], '2': [13167], '3': [], '4': [], '5': []}
20079057-03;20079057-03;2007905703;;;;4;;;8;;;8;;;8;;;;;0;28;0;{'1': [7571], '2': [1121, 1126], '3': [10571, 11663], '4': [825, 4401], '5': []}
20032958-11;20032958-11;2003295811;;;;;;;60;;;;;;30;;;;;0;90;0;{'1': [], '2': [8911], '3': [], '4': [10309], '5': []}
20084575-06;20084575-06;2008457506;;;;;;;;;;;;;;;;;;0;0;0;{'1': [], '2': [], '3': [], '4': [], '5': []}
20094982-05;20094982-05;2009498205;;;;60;;;60;;;30;;;30;;;;;0;180;0;{'1': [2920, 4390], '2': [8631], '3': [10198], '4': [13589], '5': []}
20015009-11;20015009-11;2001500911;;;;;;;;;;;;;;;;;;0;0;0;{'1': [], '2': [], '3': [], '4': [], '5': []}
20112029-01;20112029-01;2011202901;;;;;;;;;;;;;;;;;;0;0;0;{'1': [], '2': [], '3': [], '4': [], '5': []}
20019446-04;20019446-04;2001944604;;;;;;;;;;;;;;;;;;0;0;0;{'1': [], '2': [], '3': [], '4': [], '5': []}
19937616-02;19937616-02;1993761602;;;;;;;;;;;;;;;;;;0;0;0;{'1': [], '2': [], '3': [], '4': [], '5': []}
20128081-02;20128081-02;2012808102;;;;;;;30;;;30;;;90;;;30;;0;180;0;{'1': [], '2': [4267], '3': [8140], '4': [866, 13655, 879], '5': [926]}
20020466-07;20020466-07;2002046607;;;;;;;;;;;;;;;;;;0;0;0;{'1': [], '2': [], '3': [], '4': [], '5': []}
20115124-01;20115124-01;2011512401;;;;2610;;;2750;;;2220;;;2280;;;750;;0;10610;0;{'1': [3073, 2, 1538, 14339, 8200, 14344, 9742, 13846, 6683, 11813, 11310, 1583, 14386, 9269, 5185, 3654, 7754, 10315, 6739, 8789, 7253, 6744, 90, 11875, 5221, 7786, 12908, 3184, 8307, 3708, 642, 12418, 13454, 146, 8353, 4775, 6311, 3251, 7358, 11460, 12999, 218, 14047, 737, 11493, 14062, 6392, 1276, 14589, 4358, 14616, 4895, 13094, 7975, 11596, 3405, 12113, 4436, 4951, 7512, 10072, 6491, 7004, 14702, 10121, 14732, 14747, 5022, 7583, 8108, 9132, 11185, 2485, 3004, 7612, 3521, 10177, 14279, 6101, 5081, 9699, 14307, 5098, 14828, 11765, 13306, 5630], '2': [12289, 9735, 4111, 14864, 1046, 4630, 8730, 1564, 12320, 4132, 6180, 9766, 556, 4652, 11310, 13870, 49, 7220, 7221, 11841, 68, 5717, 3164, 6750, 14956, 4216, 11911, 649, 10892, 9871, 10897, 153, 5785, 12959, 3770, 3263, 10439, 1232, 11479, 10971, 14560, 14050, 12003, 13542, 9971, 6402, 1805, 2829, 6413, 7951, 7442, 2839, 3353, 287, 13602, 11050, 9516, 813, 5944, 11578, 14651, 14141, 14661, 12102, 8524, 3925, 8533, 4960, 6510, 8055, 13687, 10110, 2438, 10630, 11144, 7560, 8072, 11659, 931, 2981, 13736, 4016, 5567, 13765, 5073, 7647, 7137, 5607, 6634, 5614, 14834, 14329, 10239], '3': [11394, 13827, 900, 1669, 3204, 7, 13702, 1419, 8204, 12690, 9749, 11797, 12053, 12823, 8351, 8479, 1057, 2594, 14239, 936, 2217, 1834, 12584, 10412, 11820, 13864, 9264, 12081, 9778, 1459, 2867, 9139, 1078, 9397, 2233, 3387, 6720, 7617, 2115, 1604, 2756, 3398, 1991, 3015, 13641, 8522, 9418, 6481, 7125, 8920, 2009, 7257, 10969, 2270, 6112, 6240, 14305, 4836, 4713, 7273, 875, 6379, 3437, 8433, 5362, 8817, 9076, 9331, 12031, 4087, 12660, 3323, 2300, 9471], '4': [11523, 9220, 9221, 14726, 10503, 12040, 6156, 142, 11406, 656, 11409, 3218, 3603, 11412, 9622, 7197, 11294, 7327, 8479, 8735, 1826, 9761, 12705, 1576, 5161, 42, 5163, 3372, 10666, 12844, 14127, 14384, 11700, 5431, 6842, 11580, 9277, 4926, 9534, 11840, 10177, 14403, 6853, 11462, 3531, 13646, 10193, 10961, 85, 2901, 6870, 8150, 8534, 11478, 9563, 2780, 7133, 12888, 479, 6751, 7263, 7909, 7529, 13673, 2669, 10989, 2801, 3569, 11892, 10997, 13812, 8311, 11000, 890, 4219, 12413], '5': [1921, 3078, 2954, 1807, 2704, 4112, 1554, 4384, 2095, 4020, 569, 1987, 2251, 1103, 3411, 212, 3547, 3421, 997, 3431, 492, 3822, 2290, 4212, 1916]}
20066564-01;20066564-01;2006656401;;;;;;;;;;;;;;;;;;0;0;0;{'1': [], '2': [], '3': [], '4': [], '5': []}
20038308-05;20038308-05;2003830805;;;;;;;;;;;;;;;;;;0;0;0;{'1': [], '2': [], '3': [], '4': [], '5': []}
20146088-01;20146088-01;2014608801;;;;;;;;;;;;;;;;;;0;0;0;{'1': [], '2': [], '3': [], '4': [], '5': []}
11010017;11010017;11010017;;;;;;;;;;;;;;;;;;0;0;0;{'1': [], '2': [], '3': [], '4': [], '5': []}
527642;527642;527642;;;;;;;;;;;;;;;;;;0;0;0;{'1': [], '2': [], '3': [], '4': [], '5': []}
20193113-01;20193113-01;2019311301;;;;;;;;;;;;;;;;;;0;0;0;{'1': [], '2': [], '3': [], '4': [], '5': []}
20019167-02;20019167-02;2001916702;;;;30;;;56;;;;;;;;;;;0;86;0;{'1': [9481], '2': [8277], '3': [], '4': [], '5': []}
20193113-02;20193113-02;2019311302;;;;;;;;;;;;;;;;;;0;0;0;{'1': [], '2': [], '3': [], '4': [], '5': []}
20019264-02;20019264-02;2001926402;;;;;;;30;;;;;;;;;;;0;30;0;{'1': [], '2': [8785], '3': [], '4': [], '5': []}
20073367-03;20073367-03;2007336703;;;;90;;;450;;;660;;;240;;;60;;0;1500;0;{'1': [2312, 3633, 5043], '2': [7489, 6821, 12616, 745, 7500, 8461, 3471, 2320, 3472, 4527, 10550, 12632, 14042, 3098, 13307], '3': [13956, 12808, 14201, 4515, 8881, 4155, 3261, 3262, 14025, 978, 14046, 14047, 121, 10339, 10340, 8813, 8814, 6264, 6521, 8571, 12796, 3327], '4': [5345, 3750, 3751, 10536, 2223, 2576, 10514, 2228], '5': [3860, 39]}
20061998-03;20061998-03;2006199803;;;;330;;;1410;;;930;;;60;;;30;;0;2760;0;{'1': [6593, 6603, 5356, 4111, 5364, 14007, 4120, 6011, 5372, 3165, 6590], '2': [13572, 12042, 11277, 9486, 13455, 12054, 9495, 5663, 11041, 4387, 4388, 14628, 14629, 13353, 1578, 8235, 13869, 7344, 11128, 1207, 6072, 14647, 12091, 12092, 12093, 1598, 14780, 3393, 8389, 12110, 3797, 9559, 7896, 7897, 3418, 8280, 14948, 14949, 14697, 8684, 3822, 3442, 12402, 2292, 10998, 8568, 4218], '3': [401, 6036, 409, 1049, 11290, 11674, 285, 550, 3242, 8622, 2095, 2481, 2489, 58, 3004, 957, 10058, 11860, 8279, 1630, 1631, 12128, 1121, 7522, 7649, 100, 1517, 115, 14069, 2678, 2682], '4': [1818, 2108], '5': [3824]}
20126285-01;20126285-01;2012628501;;;;;;;30;;;120;;;30;;;;;0;180;0;{'1': [], '2': [11970], '3': [13216, 8044, 8045, 13197], '4': [1166], '5': []}
20108712-01;20108712-01;2010871201;;;;;;;;;;;;;60;;;;;0;60;0;{'1': [], '2': [], '3': [], '4': [11188, 11189], '5': []}
20101182-06;20101182-06;2010118206;;;;450;;;840;;;;;;60;;;;;0;1350;0;{'1': [6785, 4902, 13068, 10542, 13232, 3416, 8827, 6780, 9982, 4991], '2': [12065, 12066, 12323, 2052, 3079, 1195, 5264, 7121, 13168, 7605, 4022, 8501, 8502, 12505, 14907], '3': [], '4': [12338], '5': []}
20101206-06;20101206-06;2010120606;;;;;;;;;;;;;;;;;;0;0;0;{'1': [], '2': [], '3': [], '4': [], '5': []}
20054501-01;20054501-01;2005450101;;;;;;;;;;;;;;;;;;0;0;0;{'1': [], '2': [], '3': [], '4': [], '5': []}
20148969-01;20148969-01;2014896901;;;;;;;;;;;;;;;;;;0;0;0;{'1': [], '2': [], '3': [], '4': [], '5': []}
20140868-01;20140868-01;2014086801;;;;;;;;;;;;;;;;;;0;0;0;{'1': [], '2': [], '3': [], '4': [], '5': []}
20055566-01;20055566-01;2005556601;;;;;;;;;;;;;;;;;;0;0;0;{'1': [], '2': [], '3': [], '4': [], '5': []}
20009816-01;20009816-01;2000981601;;;;60;;;120;;;60;;;30;;;;;0;270;0;{'1': [11068, 11069], '2': [9529, 9508, 13653, 9532], '3': [6938, 10006], '4': [1056], '5': []}
20004918-06;20004918-06;2000491806;;;;;;;;;;;;;;;;;;0;0;0;{'1': [], '2': [], '3': [], '4': [], '5': []}
00044569-25;00044569-25;4456925;;;;5090;;;4590;;;2110;;;1900;;;1440;;0;15130;0;{'1': [1033, 12300, 2590, 6174, 14886, 3112, 556, 2605, 12332, 9777, 7734, 10806, 572, 10812, 11839, 3657, 1611, 3147, 2643, 8278, 11865, 3676, 13918, 8288, 1633, 11876, 12929, 11909, 13445, 4239, 14480, 156, 5283, 1188, 8870, 10919, 9384, 11434, 2227, 14516, 12471, 4295, 10443, 8918, 11991, 6874, 13538, 9955, 232, 10996, 10999, 8955, 767, 3328, 4873, 5386, 2840, 4904, 7986, 6477, 6483, 5974, 8538, 352, 13670, 3432, 10605, 8560, 5490, 14195, 3958, 14198, 8569, 2941, 12678, 8583, 394, 12172, 8078, 9617, 11665, 921, 8089, 11165, 13725, 2989, 1973, 4021, 7605, 6077, 3522, 964, 13765, 12236, 461, 11214, 10196, 14806, 1503, 12768, 7656, 12267, 11245, 7672, 11262], '2': [9220, 1542, 9739, 1039, 45, 5677, 4150, 13897, 9295, 13903, 4177, 11866, 3174, 2159, 3700, 7285, 11381, 6265, 4729, 4217, 6777, 7805, 11391, 4737, 12937, 1693, 10910, 173, 7853, 5807, 6319, 4792, 9405, 4294, 5320, 4297, 5322, 11466, 13513, 3806, 9449, 8426, 4844, 4335, 9968, 13047, 778, 1809, 12062, 2847, 7969, 11052, 2861, 6446, 2351, 6449, 4403, 4915, 4916, 8500, 11571, 3390, 4927, 6469, 13130, 9547, 13643, 10577, 4444, 5987, 10600, 5481, 11775, 13175, 4472, 11136, 8078, 8595, 2455, 7596, 11189, 2999, 2488, 7104, 14786, 451, 12237, 3029, 4583, 14826, 12779, 10224, 7679], '3': [2049, 770, 9, 2185, 6793, 11150, 8719, 657, 2194, 4116, 278, 534, 10648, 1436, 10140, 1567, 2719, 9000, 42, 815, 2353, 820, 3263, 9409, 838, 1863, 1737, 13769, 2764, 78, 209, 1618, 4820, 2271, 9184, 9313, 1894, 1000, 1256, 123, 13163, 880, 1520, 11760, 243, 251, 10877], '4': [13954, 4360, 14346, 5649, 5905, 12818, 8088, 5656, 7578, 12312, 14109, 13729, 13730, 2214, 12592, 8114, 13362, 14519, 6073, 10428, 5052, 14525, 12617, 13901, 13902, 4050, 7506, 13907, 13911, 10456, 14170, 13659, 4188, 4192, 2529, 12512, 14308, 4197, 12263, 14954, 3060, 13684, 2683, 13565], '5': [2310, 3596, 525, 3092, 3733, 2456, 540, 161, 675, 2852, 1193, 686, 688, 3191, 1983, 3320, 2625, 2376, 4172, 1874, 1113, 2394, 1252, 2792, 3052, 2285, 4077, 1269, 1909, 2038, 3061]}
00040113-27;00040113-27;4011327;;;;;;;;;;;;;;;;;;0;0;0;{'1': [], '2': [], '3': [], '4': [], '5': []}
00043757-05;00043757-05;4375705;;;;600;;;580;;;1860;;;2260;;;300;;0;5600;0;{'1': [14528, 7138, 13604, 11333, 7209, 11, 9901, 1070, 4366, 9326, 10704, 9716, 8886, 4794, 3419], '2': [8675, 901, 13737, 8586, 9198, 8975, 13875, 4181, 13754, 9819, 14940, 7005, 14527], '3': [13953, 1155, 12036, 7942, 13834, 13840, 12177, 3858, 2709, 2840, 11933, 8864, 10656, 13730, 13856, 8102, 13734, 9385, 13481, 11307, 2733, 4269, 11571, 9271, 12220, 11330, 9923, 3140, 12226, 13763, 8523, 7500, 12628, 989, 10846, 10722, 4068, 1766, 620, 238, 12783, 11252, 5370, 891], '4': [14720, 9866, 12427, 3596, 1293, 2445, 277, 5754, 5663, 8355, 804, 2858, 299, 1836, 7083, 8490, 12845, 439, 5944, 2234, 14650, 10559, 13376, 4033, 8003, 6341, 4294, 14533, 1352, 1482, 10070, 2394, 5594, 120, 13146, 9822, 12775, 745, 10987, 6895, 496, 12912, 6002, 632, 2426, 7036], '5': [2951, 618, 2123, 3630, 1174, 2678, 1243, 893]}
11020062;11020062;11020062;;;;;;;;;;;;;;;;;;0;0;0;{'1': [], '2': [], '3': [], '4': [], '5': []}
169000;169000;169000;;;;;;;;;;;;;;;;;;0;0;0;{'1': [], '2': [], '3': [], '4': [], '5': []}
30020028;30020028;30020028;;;;;;;;;;;;;;;;;;0;0;0;{'1': [], '2': [], '3': [], '4': [], '5': []}
528542;528542;528542;;;;;;;;;;;;;;;;;;0;0;0;{'1': [], '2': [], '3': [], '4': [], '5': []}
536699;536699;536699;;;;;;;;;;;;;;;;;;0;0;0;{'1': [], '2': [], '3': [], '4': [], '5': []}
532480;532480;532480;;;;;;;;;;;;;;;;;;0;0;0;{'1': [], '2': [], '3': [], '4': [], '5': []}
30010119;30010119;30010119;;;;;;;;;;;;;;;;;;0;0;0;{'1': [], '2': [], '3': [], '4': [], '5': []}
19950452-01;19950452-01;1995045201;;;;;;;;;;;;;;;;;;0;0;0;{'1': [], '2': [], '3': [], '4': [], '5': []}
20084686-17;20084686-17;2008468617;;;;;;;;;;;;;;;;;;0;0;0;{'1': [], '2': [], '3': [], '4': [], '5': []}
20084686-22;20084686-22;2008468622;;;;;;;;;;;;;;;;;;0;0;0;{'1': [], '2': [], '3': [], '4': [], '5': []}
20084685-06;20084685-06;2008468506;;;;83;;;221;;;158;;;190;;;;;0;652;0;{'1': [7210, 4189, 2381, 9062], '2': [14150, 8935, 7436, 11769, 12429, 10324, 5110, 8439, 3512, 10646, 11902], '3': [7376, 500, 11862, 10649, 9979], '4': [4129, 6150, 12488, 4265, 12876, 4752, 12889, 14420, 4313], '5': []}
20084687-22;20084687-22;2008468722;;;;107;;;56;;;121;;;194;;;30;;0;508;0;{'1': [6804, 5180, 6881, 7061], '2': [2865, 12027, 11583, 3055], '3': [3096, 12073, 6701, 12639], '4': [6149, 11184, 1106, 6676, 443, 1790], '5': [1172]}
20084690-22;20084690-22;2008469022;;;;54;;;87;;;30;;;148;;;;;0;319;0;{'1': [14722, 3805, 1774, 3590], '2': [13651, 3287], '3': [6458], '4': [12680, 14889, 2922, 9627], '5': []}
11020152;11020152;11020152;;;;;;;;;;;;;;;;;;0;0;0;{'1': [], '2': [], '3': [], '4': [], '5': []}
11020153;11020153;11020153;;;;;;;;;;;;;;;;;;0;0;0;{'1': [], '2': [], '3': [], '4': [], '5': []}
11020011;11020011;11020011;;;;;;;;;;;;;;;;;;0;0;0;{'1': [], '2': [], '3': [], '4': [], '5': []}
11020154;11020154;11020154;;;;;;;;;;;;;;;;;;0;0;0;{'1': [], '2': [], '3': [], '4': [], '5': []}
11020012;11020012;11020012;;;;;;;;;;;;;;;;;;0;0;0;{'1': [], '2': [], '3': [], '4': [], '5': []}
11020155;11020155;11020155;;;;;;;;;;;;;;;;;;0;0;0;{'1': [], '2': [], '3': [], '4': [], '5': []}
11020023;11020023;11020023;;;;;;;;;;;;;;;;;;0;0;0;{'1': [], '2': [], '3': [], '4': [], '5': []}
11020024;11020024;11020024;;;;;;;;;;;;;;;;;;0;0;0;{'1': [], '2': [], '3': [], '4': [], '5': []}
11020037;11020037;11020037;;;;;;;;;;;;;;;;;;0;0;0;{'1': [], '2': [], '3': [], '4': [], '5': []}
11020038;11020038;11020038;;;;;;;;;;;;;;;;;;0;0;0;{'1': [], '2': [], '3': [], '4': [], '5': []}
11020156;11020156;11020156;;;;;;;;;;;;;;;;;;0;0;0;{'1': [], '2': [], '3': [], '4': [], '5': []}
11020021;11020021;11020021;;;;;;;;;;;;;;;;;;0;0;0;{'1': [], '2': [], '3': [], '4': [], '5': []}
11020031;11020031;11020031;;;;;;;;;;;;;;;;;;0;0;0;{'1': [], '2': [], '3': [], '4': [], '5': []}
11020157;11020157;11020157;;;;;;;;;;;;;;;;;;0;0;0;{'1': [], '2': [], '3': [], '4': [], '5': []}
19964241-01;19964241-01;1996424101;;;;60;;;30;;;60;;;;;;;;0;150;0;{'1': [3536, 3526], '2': [10501], '3': [4862, 2751], '4': [], '5': []}
20150722-03;20150722-03;2015072203;;;;;;;;;;;;;;;;;;0;0;0;{'1': [], '2': [], '3': [], '4': [], '5': []}
20191662-02;20191662-02;2019166202;;;;;;;;;;;;;;;;;;0;0;0;{'1': [], '2': [], '3': [], '4': [], '5': []}
20118266-02;20118266-02;2011826602;;;;;;;;;;;;;;;;;;0;0;0;{'1': [], '2': [], '3': [], '4': [], '5': []}
19964164-01;19964164-01;1996416401;;;;;;;;;;;;;;;;;;0;0;0;{'1': [], '2': [], '3': [], '4': [], '5': []}
20194183-01;20194183-01;2019418301;;;;;;;;;;;;;;;;;;0;0;0;{'1': [], '2': [], '3': [], '4': [], '5': []}
20191949-01;20191949-01;2019194901;;;;;;;;;;;;;;;;;;0;0;0;{'1': [], '2': [], '3': [], '4': [], '5': []}
10021326;10021326;10021326;;;;;;;;;;;;;;;;;;0;0;0;{'1': [], '2': [], '3': [], '4': [], '5': []}
10021327;10021327;10021327;;;;;;;;;;;;;;;;;;0;0;0;{'1': [], '2': [], '3': [], '4': [], '5': []}
19977977-01;19977977-01;1997797701;;;;;;;;;;;;;;;;;;0;0;0;{'1': [], '2': [], '3': [], '4': [], '5': []}
19964592-01;19964592-01;1996459201;;;;;;;;;;;;;;;;;;0;0;0;{'1': [], '2': [], '3': [], '4': [], '5': []}
20139404-02;20139404-02;2013940402;;;;;;;180;;;450;;;840;;;10;;0;1480;0;{'1': [], '2': [4421, 4389, 746, 10637, 6607, 4665], '3': [8768, 13120, 11139, 11141, 13067, 13132, 10829, 8306, 8307, 8308, 4596, 6265, 14202, 12413, 13087], '4': [641, 7170, 1546, 7178, 10904, 13208, 4250, 3098, 6044, 4253, 2722, 14255, 6064, 5693, 584, 5454, 5462, 6486, 14555, 6492, 8287, 8288, 6501, 5734, 7144, 7407, 1524, 1525], '5': [1247]}
20055572-05;20055572-05;2005557205;;;;;;;;;;;;;;;;;;0;0;0;{'1': [], '2': [], '3': [], '4': [], '5': []}
20139405-02;20139405-02;2013940502;;;;180;;;270;;;120;;;150;;;;;0;720;0;{'1': [2883, 1539, 1604, 10023, 2965, 342], '2': [1510, 14664, 14731, 14764, 14637, 1518, 14613, 758, 14712], '3': [8393, 5882, 8412, 5845], '4': [3878, 6475, 8587, 8911, 8689], '5': []}
19954232-02;19954232-02;1995423202;;;;;;;;;;;;;;;;;;0;0;0;{'1': [], '2': [], '3': [], '4': [], '5': []}
383311;383311;383311;;;;;;;;;;;;;;;;;;0;0;0;{'1': [], '2': [], '3': [], '4': [], '5': []}
387777;387777;387777;;;;;;;;;;;;;;;;;;0;0;0;{'1': [], '2': [], '3': [], '4': [], '5': []}
10023729;10023729;10023729;;;;;;;;;;;;;;;;;;0;0;0;{'1': [], '2': [], '3': [], '4': [], '5': []}
114051;114051;114051;;;;;;;;;;;;;;;;;;0;0;0;{'1': [], '2': [], '3': [], '4': [], '5': []}
