Archivo;Descripcion_Original;Codigo_Original;Cantidad;Mejor_Candidato_Idx;Score
11NoviembreEvento.csv;SUERO FISIOLOGICO 0.9% X 500 ML BOLSA;;6;;0.0
11NoviembreEvento.csv;SUERO FISIOLOGICO 0.9% X 500 ML BOLSA;;3;;0.0
11NoviembreEvento.csv;SUERO FISIOLOGICO 0.9% X 500 ML BOLSA;;4;;0.0
11NoviembreEvento.csv;SUERO FISIOLOGICO 0.9% X 500 ML BOLSA;;4;;0.0
11NoviembreEvento.csv;SUERO FISIOLOGICO 0.9% X 500 ML BOLSA;;4;;0.0
11NoviembreEvento.csv;SUERO FISIOLOGICO 0.9% X 500 ML BOLSA;;1;;0.0
11NoviembreEvento.csv;SUERO FISIOLOGICO 0.9% X 500 ML BOLSA;;2;;0.0
11NoviembreEvento.csv;SUERO FISIOLOGICO 0.9% X 500 ML BOLSA;;3;;0.0
11NoviembreEvento.csv;SUERO FISIOLOGICO 0.9% X 500 ML BOLSA;;1;;0.0
11NoviembreEvento.csv;SUERO FISIOLOGICO 0.9% X 500 ML BOLSA;;2;;0.0
11NoviembreEvento.csv;SUERO FISIOLOGICO 0.9% X 500 ML BOLSA;;1;;0.0
11NoviembreEvento.csv;SUERO FISIOLOGICO 0.9% X 500 ML BOLSA;;3;;0.0
11NoviembreEvento.csv;SUERO FISIOLOGICO 0.9% X 500 ML BOLSA;;10;;0.0
11NoviembreEvento.csv;SUERO FISIOLOGICO 0.9% X 500 ML BOLSA;;1;;0.0
11NoviembreEvento.csv;SUERO FISIOLOGICO 0.9% X 500 ML BOLSA;;4;;0.0
11NoviembreEvento.csv;SUERO FISIOLOGICO 0.9% X 500 ML BOLSA;;4;;0.0
11NoviembreEvento.csv;SUERO FISIOLOGICO 0.9% X 500 ML BOLSA;;2;;0.0
11NoviembreEvento.csv;SUERO FISIOLOGICO 0.9% X 500 ML BOLSA;;1;;0.0
11NoviembreEvento.csv;SUERO FISIOLOGICO 0.9% X 500 ML BOLSA;;8;;0.0
11NoviembreEvento.csv;SUERO FISIOLOGICO 0.9% X 500 ML BOLSA;;2;;0.0
11NoviembreEvento.csv;SUERO FISIOLOGICO 0.9% X 500 ML BOLSA;;1;;0.0
11NoviembreEvento.csv;SUERO FISIOLOGICO 0.9% X 500 ML BOLSA;;2;;0.0
11NoviembreEvento.csv;SUERO FISIOLOGICO 0.9% X 500 ML BOLSA;;2;;0.0
11NoviembreEvento.csv;SUERO FISIOLOGICO 0.9% X 500 ML BOLSA;;2;;0.0
11NoviembreEvento.csv;SUERO FISIOLOGICO 0.9% X 500 ML BOLSA;;2;;0.0
11NoviembreEvento.csv;SUERO FISIOLOGICO 0.9% X 500 ML BOLSA;;1;;0.0
11NoviembreEvento.csv;SUERO FISIOLOGICO 0.9% X 500 ML BOLSA;;13;;0.0
11NoviembreEvento.csv;SUERO FISIOLOGICO 0.9% X 500 ML BOLSA;;4;;0.0
11NoviembreEvento.csv;SUERO FISIOLOGICO 0.9% X 500 ML BOLSA;;4;;0.0
11NoviembreEvento.csv;SUERO FISIOLOGICO 0.9% X 500 ML BOLSA;;4;;0.0
11NoviembreEvento.csv;SUERO FISIOLOGICO 0.9% X 500 ML BOLSA;;6;;0.0
11NoviembreEvento.csv;SUERO FISIOLOGICO 0.9% X 500 ML BOLSA;;4;;0.0
11NoviembreEvento.csv;SUERO FISIOLOGICO 0.9% X 500 ML BOLSA;;5;;0.0
11NoviembreEvento.csv;SUERO FISIOLOGICO 0.9% X 500 ML BOLSA;;2;;0.0
11NoviembreEvento.csv;SUERO FISIOLOGICO 0.9% X 500 ML BOLSA;;2;;0.0
11NoviembreEvento.csv;SUERO FISIOLOGICO 0.9% X 500 ML BOLSA;;4;;0.0
11NoviembreEvento.csv;SUERO FISIOLOGICO 0.9% X 500 ML BOLSA;;4;;0.0
11NoviembreEvento.csv;SUERO FISIOLOGICO 0.9% X 500 ML BOLSA;;2;;0.0
11NoviembreEvento.csv;SUERO FISIOLOGICO 0.9% X 500 ML BOLSA;;2;;0.0
11NoviembreEvento.csv;SUERO FISIOLOGICO 0.9% X 500 ML BOLSA;;4;;0.0
11NoviembreEvento.csv;SUERO FISIOLOGICO 0.9% X 500 ML BOLSA;;4;;0.0
11NoviembreEvento.csv;SUERO FISIOLOGICO 0.9% X 500 ML BOLSA;;9;;0.0
11NoviembreEvento.csv;SUERO FISIOLOGICO 0.9% X 500 ML BOLSA;;1;;0.0
11NoviembreEvento.csv;SUERO FISIOLOGICO 0.9% X 500 ML BOLSA;;4;;0.0
11NoviembreEvento.csv;SUERO FISIOLOGICO 0.9% X 500 ML BOLSA;;4;;0.0
11NoviembreEvento.csv;SUERO FISIOLOGICO 0.9% X 500 ML BOLSA;;1;;0.0
11NoviembreEvento.csv;SUERO FISIOLOGICO 0.9% X 500 ML BOLSA;;3;;0.0
11NoviembreEvento.csv;SUERO FISIOLOGICO 0.9% X 500 ML BOLSA;;2;;0.0
11NoviembreEvento.csv;SUERO FISIOLOGICO 0.9% X 500 ML BOLSA;;2;;0.0
11NoviembreEvento.csv;SUERO FISIOLOGICO 0.9% X 500 ML BOLSA;;1;;0.0
11NoviembreEvento.csv;SUERO FISIOLOGICO 0.9% X 500 ML BOLSA;;16;;0.0
11NoviembreEvento.csv;SUERO FISIOLOGICO 0.9% X 500 ML BOLSA;;4;;0.0
11NoviembreEvento.csv;SUERO FISIOLOGICO 0.9% X 500 ML BOLSA;;2;;0.0
11NoviembreEvento.csv;SUERO FISIOLOGICO 0.9% X 500 ML BOLSA;;1;;0.0
11NoviembreEvento.csv;SUERO FISIOLOGICO 0.9% X 500 ML BOLSA;;3;;0.0
11NoviembreEvento.csv;SUERO FISIOLOGICO 0.9% X 500 ML BOLSA;;2;;0.0
11NoviembreEvento.csv;SUERO FISIOLOGICO 0.9% X 500 ML BOLSA;;1;;0.0
11NoviembreEvento.csv;SUERO FISIOLOGICO 0.9% X 500 ML BOLSA;;2;;0.0
11NoviembreEvento.csv;SUERO FISIOLOGICO 0.9% X 500 ML BOLSA;;1;;0.0
11NoviembreEvento.csv;SUERO FISIOLOGICO 0.9% X 500 ML BOLSA;;6;;0.0
11NoviembreEvento.csv;SUERO FISIOLOGICO 0.9% X 500 ML BOLSA;;2;;0.0
11NoviembreEvento.csv;SUERO FISIOLOGICO 0.9% X 500 ML BOLSA;;1;;0.0
11NoviembreEvento.csv;SUERO FISIOLOGICO 0.9% X 500 ML BOLSA;;2;;0.0
11NoviembreEvento.csv;SUERO FISIOLOGICO 0.9% X 500 ML BOLSA;;15;;0.0
11NoviembreEvento.csv;SUERO FISIOLOGICO 0.9% X 500 ML BOLSA;;1;;0.0
11NoviembreEvento.csv;SUERO FISIOLOGICO 0.9% X 500 ML BOLSA;;3;;0.0
11NoviembreEvento.csv;SUERO FISIOLOGICO 0.9% X 500 ML BOLSA;;2;;0.0
11NoviembreEvento.csv;SUERO FISIOLOGICO 0.9% X 500 ML BOLSA;;6;;0.0
11NoviembreEvento.csv;SUERO FISIOLOGICO 0.9% X 500 ML BOLSA;;2;;0.0
11NoviembreEvento.csv;SUERO FISIOLOGICO 0.9% X 500 ML BOLSA;;16;;0.0
11NoviembreEvento.csv;SUERO FISIOLOGICO 0.9% X 500 ML BOLSA;;2;;0.0
11NoviembreEvento.csv;SUERO FISIOLOGICO 0.9% X 500 ML BOLSA;;16;;0.0
11NoviembreEvento.csv;SUERO FISIOLOGICO 0.9% X 500 ML BOLSA;;3;;0.0
11NoviembreEvento.csv;SUERO FISIOLOGICO 0.9% X 500 ML BOLSA;;3;;0.0
11NoviembreEvento.csv;SUERO FISIOLOGICO 0.9% X 500 ML BOLSA;;2;;0.0
11NoviembreEvento.csv;SUERO FISIOLOGICO 0.9% X 500 ML BOLSA;;2;;0.0
11NoviembreEvento.csv;SUERO FISIOLOGICO 0.9% X 500 ML BOLSA;;6;;0.0
11NoviembreEvento.csv;SUERO FISIOLOGICO 0.9% X 500 ML BOLSA;;2;;0.0
11NoviembreEvento.csv;SUERO FISIOLOGICO 0.9% X 500 ML BOLSA;;2;;0.0
11NoviembreEvento.csv;SUERO FISIOLOGICO 0.9% X 500 ML BOLSA;;2;;0.0
11NoviembreEvento.csv;SUERO FISIOLOGICO 0.9% X 500 ML BOLSA;;2;;0.0
11NoviembreEvento.csv;SUERO FISIOLOGICO 0.9% X 500 ML BOLSA;;2;;0.0
11NoviembreEvento.csv;SUERO FISIOLOGICO 0.9% X 500 ML BOLSA;;2;;0.0
11NoviembreEvento.csv;SUERO FISIOLOGICO 0.9% X 500 ML BOLSA;;4;;0.0
11NoviembreEvento.csv;SUERO FISIOLOGICO 0.9% X 500 ML BOLSA;;1;;0.0
11NoviembreEvento.csv;SUERO FISIOLOGICO 0.9% X 500 ML BOLSA;;12;;0.0
11NoviembreEvento.csv;SUERO FISIOLOGICO 0.9% X 500 ML BOLSA;;18;;0.0
11NoviembreEvento.csv;SUERO FISIOLOGICO 0.9% X 500 ML BOLSA;;7;;0.0
11NoviembreEvento.csv;SUERO FISIOLOGICO 0.9% X 500 ML BOLSA;;2;;0.0
11NoviembreEvento.csv;SUERO FISIOLOGICO 0.9% X 500 ML BOLSA;;1;;0.0
11NoviembreEvento.csv;SUERO FISIOLOGICO 0.9% X 500 ML BOLSA;;2;;0.0
11NoviembreEvento.csv;SUERO FISIOLOGICO 0.9% X 500 ML BOLSA;;2;;0.0
11NoviembreEvento.csv;SUERO FISIOLOGICO 0.9% X 500 ML BOLSA;;2;;0.0
11NoviembreEvento.csv;SUERO FISIOLOGICO 0.9% X 500 ML BOLSA;;4;;0.0
11NoviembreEvento.csv;SUERO FISIOLOGICO 0.9% X 500 ML BOLSA;;4;;0.0
11NoviembreEvento.csv;SUERO FISIOLOGICO 0.9% X 500 ML BOLSA;;4;;0.0
11NoviembreEvento.csv;SUERO FISIOLOGICO 0.9% X 500 ML BOLSA;;4;;0.0
11NoviembreEvento.csv;SUERO FISIOLOGICO 0.9% X 500 ML BOLSA;;2;;0.0
11NoviembreEvento.csv;SUERO FISIOLOGICO 0.9% X 500 ML BOLSA;;1;;0.0
11NoviembreEvento.csv;SUERO FISIOLOGICO 0.9% X 500 ML BOLSA;;2;;0.0
11NoviembreEvento.csv;SUERO FISIOLOGICO 0.9% X 500 ML BOLSA;;4;;0.0
11NoviembreEvento.csv;SUERO FISIOLOGICO 0.9% X 500 ML BOLSA;;2;;0.0
11NoviembreEvento.csv;SUERO FISIOLOGICO 0.9% X 500 ML BOLSA;;6;;0.0
11NoviembreEvento.csv;SUERO FISIOLOGICO 0.9% X 500 ML BOLSA;;1;;0.0
11NoviembreEvento.csv;SUERO FISIOLOGICO 0.9% X 500 ML BOLSA;;15;;0.0
11NoviembreEvento.csv;SUERO FISIOLOGICO 0.9% X 500 ML BOLSA;;2;;0.0
11NoviembreEvento.csv;SUERO FISIOLOGICO 0.9% X 500 ML BOLSA;;2;;0.0
11NoviembreEvento.csv;SUERO FISIOLOGICO 0.9% X 500 ML BOLSA;;4;;0.0
11NoviembreEvento.csv;SUERO FISIOLOGICO 0.9% X 500 ML BOLSA;;9;;0.0
11NoviembreEvento.csv;SUERO FISIOLOGICO 0.9% X 500 ML BOLSA;;1;;0.0
11NoviembreEvento.csv;SUERO FISIOLOGICO 0.9% X 500 ML BOLSA;;4;;0.0
11NoviembreEvento.csv;SUERO FISIOLOGICO 0.9% X 500 ML BOLSA;;2;;0.0
11NoviembreEvento.csv;SUERO FISIOLOGICO 0.9% X 500 ML BOLSA;;4;;0.0
11NoviembreEvento.csv;SUERO FISIOLOGICO 0.9% X 500 ML BOLSA;;9;;0.0
11NoviembreEvento.csv;SUERO FISIOLOGICO 0.9% X 500 ML BOLSA;;2;;0.0
11NoviembreEvento.csv;SUERO FISIOLOGICO 0.9% X 500 ML BOLSA;;6;;0.0
11NoviembreEvento.csv;SUERO FISIOLOGICO 0.9% X 500 ML BOLSA;;4;;0.0
11NoviembreEvento.csv;SUERO FISIOLOGICO 0.9% X 500 ML BOLSA;;15;;0.0
11NoviembreEvento.csv;SUERO FISIOLOGICO 0.9% X 500 ML BOLSA;;2;;0.0
11NoviembreEvento.csv;SUERO FISIOLOGICO 0.9% X 500 ML BOLSA;;2;;0.0
11NoviembreEvento.csv;SUERO FISIOLOGICO 0.9% X 500 ML BOLSA;;12;;0.0
11NoviembreEvento.csv;SUERO FISIOLOGICO 0.9% X 500 ML BOLSA;;8;;0.0
11NoviembreEvento.csv;SUERO FISIOLOGICO 0.9% X 500 ML BOLSA;;4;;0.0
11NoviembreEvento.csv;SUERO FISIOLOGICO 0.9% X 500 ML BOLSA;;3;;0.0
11NoviembreEvento.csv;SUERO FISIOLOGICO 0.9% X 500 ML BOLSA;;2;;0.0
11NoviembreEvento.csv;SUERO FISIOLOGICO 0.9% X 500 ML BOLSA;;3;;0.0
11NoviembreEvento.csv;SUERO FISIOLOGICO 0.9% X 500 ML BOLSA;;8;;0.0
11NoviembreEvento.csv;SUERO FISIOLOGICO 0.9% X 500 ML BOLSA;;24;;0.0
11NoviembreEvento.csv;SUERO FISIOLOGICO 0.9% X 500 ML BOLSA;;2;;0.0
11NoviembreEvento.csv;SUERO FISIOLOGICO 0.9% X 500 ML BOLSA;;4;;0.0
11NoviembreEvento.csv;SUERO FISIOLOGICO 0.9% X 500 ML BOLSA;;4;;0.0
11NoviembreEvento.csv;SUERO FISIOLOGICO 0.9% X 500 ML BOLSA;;8;;0.0
11NoviembreEvento.csv;SUERO FISIOLOGICO 0.9% X 500 ML BOLSA;;6;;0.0
11NoviembreEvento.csv;SUERO FISIOLOGICO 0.9% X 500 ML BOLSA;;2;;0.0
11NoviembreEvento.csv;SUERO FISIOLOGICO 0.9% X 500 ML BOLSA;;2;;0.0
11NoviembreEvento.csv;SUERO FISIOLOGICO 0.9% X 500 ML BOLSA;;2;;0.0
11NoviembreEvento.csv;SUERO FISIOLOGICO 0.9% X 500 ML BOLSA;;2;;0.0
11NoviembreEvento.csv;SUERO FISIOLOGICO 0.9% X 500 ML BOLSA;;2;;0.0
11NoviembreEvento.csv;SUERO FISIOLOGICO 0.9% X 500 ML BOLSA;;2;;0.0
11NoviembreEvento.csv;SUERO FISIOLOGICO 0.9% X 500 ML BOLSA;;4;;0.0
11NoviembreEvento.csv;SUERO FISIOLOGICO 0.9% X 500 ML BOLSA;;1;;0.0
11NoviembreEvento.csv;SUERO FISIOLOGICO 0.9% X 500 ML BOLSA;;2;;0.0
11NoviembreEvento.csv;SUERO FISIOLOGICO 0.9% X 500 ML BOLSA;;6;;0.0
11NoviembreEvento.csv;SUERO FISIOLOGICO 0.9% X 500 ML BOLSA;;6;;0.0
11NoviembreEvento.csv;SUERO FISIOLOGICO 0.9% X 500 ML BOLSA;;4;;0.0
11NoviembreEvento.csv;SUERO FISIOLOGICO 0.9% X 500 ML BOLSA;;4;;0.0
11NoviembreEvento.csv;SUERO FISIOLOGICO 0.9% X 500 ML BOLSA;;8;;0.0
11NoviembreEvento.csv;SUERO FISIOLOGICO 0.9% X 500 ML BOLSA;;8;;0.0
11NoviembreEvento.csv;SUERO FISIOLOGICO 0.9% X 500 ML BOLSA;;4;;0.0
11NoviembreEvento.csv;SUERO FISIOLOGICO 0.9% X 500 ML BOLSA;;4;;0.0
11NoviembreEvento.csv;SUERO FISIOLOGICO 0.9% X 500 ML BOLSA;;6;;0.0
11NoviembreEvento.csv;SUERO FISIOLOGICO 0.9% X 500 ML BOLSA;;2;;0.0
11NoviembreEvento.csv;SUERO FISIOLOGICO 0.9% X 500 ML BOLSA;;2;;0.0
11NoviembreEvento.csv;SUERO FISIOLOGICO 0.9% X 500 ML BOLSA;;5;;0.0
11NoviembreEvento.csv;SUERO FISIOLOGICO 0.9% X 500 ML BOLSA;;6;;0.0
11NoviembreEvento.csv;SUERO FISIOLOGICO 0.9% X 500 ML BOLSA;;1;;0.0
11NoviembreEvento.csv;SUERO FISIOLOGICO 0.9% X 500 ML BOLSA;;5;;0.0
11NoviembreEvento.csv;SUERO FISIOLOGICO 0.9% X 500 ML BOLSA;;4;;0.0
11NoviembreEvento.csv;SUERO FISIOLOGICO 0.9% X 500 ML BOLSA;;4;;0.0
11NoviembreEvento.csv;SUERO FISIOLOGICO 0.9% X 500 ML BOLSA;;20;;0.0
11NoviembreEvento.csv;SUERO FISIOLOGICO 0.9% X 500 ML BOLSA;;1;;0.0
11NoviembreEvento.csv;SUERO FISIOLOGICO 0.9% X 500 ML BOLSA;;8;;0.0
11NoviembreEvento.csv;SUERO FISIOLOGICO 0.9% X 500 ML BOLSA;;2;;0.0
11NoviembreEvento.csv;SUERO FISIOLOGICO 0.9% X 500 ML BOLSA;;8;;0.0
11NoviembreEvento.csv;SUERO FISIOLOGICO 0.9% X 500 ML BOLSA;;3;;0.0
11NoviembreEvento.csv;SUERO FISIOLOGICO 0.9% X 500 ML BOLSA;;1;;0.0
11NoviembreEvento.csv;SUERO FISIOLOGICO 0.9% X 500 ML BOLSA;;1;;0.0
11NoviembreEvento.csv;SUERO FISIOLOGICO 0.9% X 500 ML BOLSA;;1;;0.0
11NoviembreEvento.csv;SUERO FISIOLOGICO 0.9% X 500 ML BOLSA;;1;;0.0
11NoviembreEvento.csv;SUERO FISIOLOGICO 0.9% X 500 ML BOLSA;;1;;0.0
11NoviembreEvento.csv;SUERO FISIOLOGICO 0.9% X 500 ML BOLSA;;2;;0.0
11NoviembreEvento.csv;SUERO FISIOLOGICO 0.9% X 500 ML BOLSA;;6;;0.0
11NoviembreEvento.csv;SUERO FISIOLOGICO 0.9% X 500 ML BOLSA;;1;;0.0
11NoviembreEvento.csv;SUERO FISIOLOGICO 0.9% X 500 ML BOLSA KABIFLEX;;4;;0.0
11NoviembreEvento.csv;SUERO FISIOLOGICO 0.9% X 500 ML BOLSA KABIFLEX;;4;;0.0
11NoviembreEvento.csv;SUERO FISIOLOGICO 0.9% X 500 ML BOLSA KABIFLEX;;4;;0.0
11NoviembreEvento.csv;SUERO FISIOLOGICO 0.9% X 500 ML BOLSA KABIFLEX;;2;;0.0
11NoviembreEvento.csv;SUERO FISIOLOGICO 0.9% X 500 ML BOLSA KABIFLEX;;8;;0.0
11NoviembreEvento.csv;SUERO FISIOLOGICO 0.9% X 500 ML BOLSA KABIFLEX;;3;;0.0
11NoviembreEvento.csv;SUERO FISIOLOGICO 0.9% X 500 ML BOLSA KABIFLEX;;1;;0.0
11NoviembreEvento.csv;SUERO FISIOLOGICO 0.9% X 500 ML BOLSA KABIFLEX;;1;;0.0
11NoviembreEvento.csv;SUERO FISIOLOGICO 0.9% X 500 ML BOLSA KABIFLEX;;1;;0.0
11NoviembreEvento.csv;SUERO FISIOLOGICO 0.9% X 500 ML BOLSA KABIFLEX;;1;;0.0
11NoviembreEvento.csv;SUERO FISIOLOGICO 0.9% X 500 ML BOLSA KABIFLEX;;2;;0.0
11NoviembreEvento.csv;SUERO FISIOLOGICO 0.9% X 500 ML BOLSA KABIFLEX;;10;;0.0
11NoviembreEvento.csv;SUERO FISIOLOGICO 0.9% X 500 ML BOLSA KABIFLEX;;12;;0.0
11NoviembreEvento.csv;SUERO FISIOLOGICO 0.9% X 500 ML BOLSA KABIFLEX;;8;;0.0
11NoviembreEvento.csv;SUERO FISIOLOGICO 0.9% X 500 ML BOLSA KABIFLEX;;4;;0.0
11NoviembreEvento.csv;SUERO FISIOLOGICO 0.9% X 500 ML BOLSA KABIFLEX;;4;;0.0
11NoviembreEvento.csv;SUERO FISIOLOGICO 0.9% X 500 ML BOLSA KABIFLEX;;12;;0.0
11NoviembreEvento.csv;SUERO FISIOLOGICO 0.9% X 500 ML BOLSA KABIFLEX;;4;;0.0
11NoviembreEvento.csv;SUERO FISIOLOGICO 0.9% X 500 ML BOLSA KABIFLEX;;2;;0.0
11NoviembreEvento.csv;SUERO FISIOLOGICO 0.9% X 500 ML BOLSA KABIFLEX;;1;;0.0
11NoviembreEvento.csv;SUERO FISIOLOGICO 0.9% X 500 ML BOLSA KABIFLEX;;4;;0.0
11NoviembreEvento.csv;SUERO FISIOLOGICO 0.9% X 500 ML BOLSA KABIFLEX;;4;;0.0
11NoviembreEvento.csv;SUERO FISIOLOGICO 0.9% X 500 ML BOLSA KABIFLEX;;4;;0.0
11NoviembreEvento.csv;SUERO FISIOLOGICO 0.9% X 500 ML BOLSA KABIFLEX;;2;;0.0
11NoviembreEvento.csv;SUERO FISIOLOGICO 0.9% X 500 ML BOLSA KABIFLEX;;4;;0.0
11NoviembreEvento.csv;SUERO FISIOLOGICO 0.9% X 500 ML BOLSA KABIFLEX;;8;;0.0
11NoviembreEvento.csv;SUERO FISIOLOGICO 0.9% X 500 ML BOLSA KABIFLEX;;4;;0.0
11NoviembreEvento.csv;SUERO FISIOLOGICO 0.9% X 500 ML BOLSA KABIFLEX;;2;;0.0
11NoviembreEvento.csv;SUERO FISIOLOGICO 0.9% X 500 ML BOLSA KABIFLEX;;2;;0.0
11NoviembreEvento.csv;SUERO FISIOLOGICO 0.9% X 500 ML BOLSA KABIFLEX;;1;;0.0
11NoviembreEvento.csv;SUERO FISIOLOGICO 0.9% X 500 ML BOLSA KABIFLEX;;2;;0.0
11NoviembreEvento.csv;SUERO FISIOLOGICO 0.9% X 500 ML BOLSA KABIFLEX;;2;;0.0
11NoviembreEvento.csv;SUERO FISIOLOGICO 0.9% X 500 ML BOLSA KABIFLEX;;2;;0.0
11NoviembreEvento.csv;SUERO FISIOLOGICO 0.9% X 500 ML BOLSA KABIFLEX;;4;;0.0
11NoviembreEvento.csv;SUERO FISIOLOGICO 0.9% X 500 ML BOLSA KABIFLEX;;2;;0.0
11NoviembreEvento.csv;SUERO FISIOLOGICO 0.9% X 500 ML BOLSA KABIFLEX;;2;;0.0
11NoviembreEvento.csv;SUERO FISIOLOGICO 0.9% X 500 ML BOLSA KABIFLEX;;4;;0.0
11NoviembreEvento.csv;SUERO FISIOLOGICO 0.9% X 500 ML BOLSA KABIFLEX;;4;;0.0
11NoviembreEvento.csv;SUERO FISIOLOGICO 0.9% X 500 ML BOLSA KABIFLEX;;2;;0.0
11NoviembreEvento.csv;SUERO FISIOLOGICO 0.9% X 500 ML BOLSA KABIFLEX;;2;;0.0
11NoviembreEvento.csv;SUERO FISIOLOGICO 0.9% X 500 ML BOLSA KABIFLEX;;4;;0.0
11NoviembreEvento.csv;SUERO FISIOLOGICO 0.9% X 500 ML BOLSA KABIFLEX;;2;;0.0
11NoviembreEvento.csv;SUERO FISIOLOGICO 0.9% X 500 ML BOLSA KABIFLEX;;4;;0.0
11NoviembreEvento.csv;SUERO FISIOLOGICO 0.9% X 500 ML BOLSA KABIFLEX;;3;;0.0
11NoviembreEvento.csv;SUERO FISIOLOGICO 0.9% X 500 ML BOLSA KABIFLEX;;1;;0.0
11NoviembreEvento.csv;SUERO FISIOLOGICO 0.9% X 500 ML BOLSA KABIFLEX;;3;;0.0
11NoviembreEvento.csv;SUERO FISIOLOGICO 0.9% X 500 ML BOLSA KABIFLEX;;4;;0.0
11NoviembreEvento.csv;SUERO FISIOLOGICO 0.9% X 500 ML BOLSA KABIFLEX;;4;;0.0
11NoviembreEvento.csv;SUERO FISIOLOGICO 0.9% X 500 ML BOLSA KABIFLEX;;4;;0.0
11NoviembreEvento.csv;SUERO FISIOLOGICO 0.9% X 500 ML BOLSA KABIFLEX;;4;;0.0
11NoviembreEvento.csv;SUERO FISIOLOGICO 0.9% X 500 ML BOLSA KABIFLEX;;6;;0.0
11NoviembreEvento.csv;SUERO FISIOLOGICO 0.9% X 500 ML BOLSA KABIFLEX;;8;;0.0
11NoviembreEvento.csv;SUERO FISIOLOGICO 0.9% X 500 ML BOLSA KABIFLEX;;2;;0.0
11NoviembreEvento.csv;SUERO FISIOLOGICO 0.9% X 500 ML BOLSA KABIFLEX;;2;;0.0
11NoviembreEvento.csv;SUERO FISIOLOGICO 0.9% X 500 ML BOLSA KABIFLEX;;2;;0.0
11NoviembreEvento.csv;SUERO FISIOLOGICO 0.9% X 500 ML BOLSA KABIFLEX;;3;;0.0
11NoviembreEvento.csv;SUERO FISIOLOGICO 0.9% X 500 ML BOLSA KABIFLEX;;6;;0.0
11NoviembreEvento.csv;SUERO FISIOLOGICO 0.9% X 500 ML BOLSA KABIFLEX;;6;;0.0
11NoviembreEvento.csv;SUERO FISIOLOGICO 0.9% X 500 ML BOLSA KABIFLEX;;3;;0.0
11NoviembreEvento.csv;SUERO FISIOLOGICO 0.9% X 500 ML BOLSA KABIFLEX;;1;;0.0
11NoviembreEvento.csv;SUERO FISIOLOGICO 0.9% X 500 ML BOLSA KABIFLEX;;2;;0.0
11NoviembreEvento.csv;SUERO FISIOLOGICO 0.9% X 500 ML BOLSA KABIFLEX;;2;;0.0
11NoviembreEvento.csv;SUERO FISIOLOGICO 0.9% X 500 ML BOLSA KABIFLEX;;10;;0.0
11NoviembreEvento.csv;SUERO FISIOLOGICO 0.9% X 500 ML BOLSA KABIFLEX;;6;;0.0
11NoviembreEvento.csv;SUERO FISIOLOGICO 0.9% X 500 ML BOLSA KABIFLEX;;4;;0.0
11NoviembreEvento.csv;SUERO FISIOLOGICO 0.9% X 500 ML BOLSA KABIFLEX;;4;;0.0
11NoviembreEvento.csv;SUERO FISIOLOGICO 0.9% X 500 ML BOLSA KABIFLEX;;5;;0.0
11NoviembreEvento.csv;SUERO FISIOLOGICO 0.9% X 500 ML BOLSA KABIFLEX;;4;;0.0
11NoviembreEvento.csv;SUERO FISIOLOGICO 0.9% X 500 ML BOLSA KABIFLEX;;20;;0.0
11NoviembreEvento.csv;SUERO FISIOLOGICO 0.9% X 500 ML BOLSA KABIFLEX;;4;;0.0
11NoviembreEvento.csv;SUERO FISIOLOGICO 0.9% X 500 ML BOLSA KABIFLEX;;3;;0.0
11NoviembreEvento.csv;SUERO FISIOLOGICO 0.9% X 500 ML BOLSA KABIFLEX;;1;;0.0
11NoviembreEvento.csv;SUERO FISIOLOGICO 0.9% X 500 ML BOLSA KABIFLEX;;2;;0.0
11NoviembreEvento.csv;SUERO FISIOLOGICO 0.9% X 500 ML BOLSA KABIFLEX;;1;;0.0
11NoviembreEvento.csv;SUERO FISIOLOGICO 0.9% X 500 ML BOLSA KABIFLEX;;3;;0.0
11NoviembreEvento.csv;SUERO FISIOLOGICO 0.9% X 500 ML BOLSA KABIFLEX;;2;;0.0
11NoviembreEvento.csv;SUERO FISIOLOGICO 0.9% X 500 ML BOLSA KABIFLEX;;4;;0.0
11NoviembreEvento.csv;SUERO FISIOLOGICO 0.9% X 500 ML BOLSA KABIFLEX;;2;;0.0
11NoviembreEvento.csv;SUERO FISIOLOGICO 0.9% X 500 ML BOLSA KABIFLEX;;4;;0.0
11NoviembreEvento.csv;SUERO FISIOLOGICO 0.9% X 500 ML BOLSA KABIFLEX;;3;;0.0
11NoviembreEvento.csv;SUERO FISIOLOGICO 0.9% X 500 ML BOLSA KABIFLEX;;1;;0.0
11NoviembreEvento.csv;SUERO FISIOLOGICO 0.9% X 500 ML BOLSA KABIFLEX;;3;;0.0
11NoviembreEvento.csv;SUERO FISIOLOGICO 0.9% X 500 ML BOLSA KABIFLEX;;1;;0.0
11NoviembreEvento.csv;SUERO FISIOLOGICO 0.9% X 500 ML BOLSA KABIFLEX;;1;;0.0
11NoviembreEvento.csv;SUERO FISIOLOGICO 0.9% X 500 ML BOLSA KABIFLEX;;4;;0.0
11NoviembreEvento.csv;SUERO FISIOLOGICO 0.9% X 500 ML BOLSA KABIFLEX;;1;;0.0
11NoviembreEvento.csv;SULFATO FERROSO 250MG/120ML JARABE | LAPROFF |;;1;832;44.11764705882353
11NoviembreEvento.csv;SULFATO FERROSO 250MG/120ML JARABE | LAPROFF |;;3;832;44.11764705882353
