codigo_neg;codigo_negociado;codigo_negociado_norm;codigo_cum;codigo_cum_norm;cantidad_total_1;cantidad_parcial_1;cantidad_pendiente_1;cantidad_total_2;cantidad_parcial_2;cantidad_pendiente_2;cantidad_total_3;cantidad_parcial_3;cantidad_pendiente_3;cantidad_total_4;cantidad_parcial_4;cantidad_pendiente_4;cantidad_total_5;cantidad_parcial_5;cantidad_pendiente_5;total_entregado_total;total_entregado_parcial;total_pendiente;matched_rows_per_source
AP23301;AP23301;AP23301;;;4840;4473;;5190;4620;;5970;3570;;5700;4200;;1350;1530;;23050;18393;41443;{'1': [3584, 13826, 6152, 3593, 8201, 5643, 8202, 7693, 8203, 8204, 11276, 11787, 5139, 5140, 6682, 7707, 9757, 4645, 14887, 14889, 4652, 9772, 2094, 9778, 6707, 1078, 4150, 8763, 2109, 1091, 4167, 2632, 11340, 14928, 7762, 9811, 2132, 4180, 598, 1111, 6228, 8280, 14420, 10334, 2655, 7775, 6244, 2661, 2150, 7270, 9318, 7785, 11370, 10352, 8818, 2675, 629, 9858, 3718, 6803, 6804, 8340, 10389, 1175, 8343, 9879, 1700, 7844, 11941, 6833, 10932, 10933, 4790, 8375, 10934, 10935, 10936, 10937, 10938, 10939, 10940, 10941, 2752, 10942, 8386, 10943, 10944, 10945, 10946, 10947, 2762, 2769, 8917, 1751, 8408, 8930, 9443, 11490, 2793, 7401, 11956, 11517, 6917, 6920, 4361, 6922, 9480, 12040, 788, 4884, 1817, 3354, 7449, 9499, 6941, 4387, 11043, 2856, 4392, 1842, 1846, 3895, 4412, 7484, 7488, 9536, 11586, 14659, 3909, 6983, 6985, 1870, 4433, 6483, 853, 3413, 11605, 3929, 10075, 863, 14688, 14180, 6503, 3432, 9064, 3946, 363, 364, 365, 4978, 3449, 14204, 13693, 6015, 12671, 12672, 12673, 13697, 14719, 9607, 10125, 7056, 12179, 11158, 2456, 1433, 9625, 7581, 13726, 4001, 5537, 5538, 5539, 5540, 5541, 5542, 5543, 5544, 10145, 14756, 1454, 11183, 9649, 11185, 7605, 11704, 5050, 7616, 5058, 4547, 12226, 968, 10186, 3019, 9677, 13775, 5073, 11217, 10196, 13781, 3031, 3033, 5603, 11748, 7141, 3048, 7663, 6640, 11251, 2036, 4085, 5108, 6136, 507, 4607], '2': [7168, 6147, 4100, 7173, 10243, 10246, 5131, 11276, 9233, 530, 12819, 5653, 13847, 538, 3098, 540, 8731, 6687, 5664, 9761, 14887, 9772, 8751, 7217, 10289, 14386, 2614, 10807, 9784, 5698, 12355, 12356, 12357, 12358, 9801, 10319, 9814, 9819, 92, 2653, 5725, 7263, 9823, 2660, 11367, 1644, 7277, 10353, 8306, 6771, 4725, 7798, 5751, 6777, 12921, 13436, 5758, 5251, 10377, 10894, 8850, 9363, 7316, 5271, 7831, 8857, 8346, 12954, 2725, 6316, 1198, 3247, 10417, 7859, 14520, 3257, 13497, 2750, 9918, 3776, 707, 9926, 10952, 10448, 10962, 6867, 14038, 4823, 8924, 7393, 13539, 9446, 4843, 5870, 5871, 7406, 9967, 2802, 13040, 8447, 11008, 258, 3842, 6405, 3846, 13577, 14089, 9483, 4879, 7440, 14097, 1299, 1300, 2835, 3349, 13591, 3352, 14103, 2332, 14623, 11045, 13610, 9521, 12593, 11063, 10554, 2365, 2878, 9533, 325, 1861, 14664, 11081, 4429, 10573, 2383, 12622, 14160, 5459, 3926, 6487, 14683, 10592, 8545, 13153, 12646, 11112, 9580, 13171, 9077, 14198, 7031, 9598, 14718, 10114, 6535, 10120, 10633, 14728, 397, 10128, 2450, 2966, 6039, 10134, 3993, 6042, 3996, 7580, 5026, 14839, 8614, 10150, 10667, 430, 13742, 1969, 9651, 8634, 9151, 5059, 14792, 1485, 8655, 8658, 7124, 10200, 1500, 5087, 6625, 2018, 4066, 6115, 8162, 1510, 8163, 10724, 7145, 8682, 7147, 10725, 14318, 13296, 11250, 6131, 13810, 9205, 13815, 6651, 7164, 9213], '3': [12801, 4619, 7692, 12299, 5647, 13330, 8216, 9752, 9764, 5669, 7717, 1575, 1068, 12333, 6190, 13359, 562, 1074, 5683, 4155, 8774, 1095, 3143, 3145, 11850, 12361, 13389, 593, 5717, 12374, 14934, 2143, 13407, 612, 1124, 13412, 4201, 2155, 13423, 9328, 1138, 5747, 629, 120, 5245, 126, 6783, 7806, 11903, 12928, 12932, 1672, 4233, 1677, 13455, 146, 2195, 1685, 12438, 13464, 665, 13466, 5276, 3742, 5791, 5795, 9386, 11435, 11448, 11455, 5312, 2242, 4814, 720, 8400, 212, 12500, 3290, 7389, 1759, 11999, 1252, 13541, 7911, 9447, 7913, 12524, 5871, 4336, 7921, 1778, 8949, 2294, 4343, 13566, 13061, 7942, 12047, 4368, 8466, 1813, 11541, 2328, 794, 8484, 5414, 9004, 7474, 10547, 11575, 12087, 1850, 6971, 3903, 1347, 4420, 9540, 13636, 9543, 13640, 1355, 13649, 7510, 1368, 3928, 13145, 348, 2910, 1375, 7518, 2913, 9567, 356, 13669, 3943, 9065, 13162, 8556, 12142, 4464, 13688, 388, 8071, 1928, 6024, 4490, 1932, 11661, 6030, 1937, 5012, 917, 3990, 11671, 3481, 8601, 13209, 6044, 8608, 929, 9637, 11690, 427, 11693, 1966, 11186, 4532, 6073, 442, 11706, 13242, 1984, 9155, 9156, 12743, 6088, 9674, 12242, 3541, 9687, 9179, 3548, 4573, 13275, 12786, 1526, 11770], '4': [5636, 5637, 10244, 10249, 524, 7182, 7694, 17, 9233, 10260, 11796, 2582, 6679, 2585, 26, 2074, 4635, 6170, 6687, 6690, 12324, 12329, 3123, 3126, 1591, 3639, 6710, 7739, 14396, 1599, 13375, 9795, 9801, 1612, 8275, 1108, 6231, 94, 3679, 6238, 13925, 8294, 619, 1644, 6254, 12914, 3700, 9845, 1655, 12921, 8314, 6271, 8319, 1156, 13957, 3219, 9876, 4245, 10388, 12438, 12951, 12442, 1188, 7844, 12454, 12969, 170, 9900, 10412, 12976, 8884, 4278, 10422, 704, 4288, 4290, 195, 7878, 9422, 13022, 12511, 14046, 10469, 8426, 1771, 7915, 6382, 1265, 3316, 6901, 7414, 4343, 8438, 12537, 3323, 4349, 1790, 14077, 3332, 13061, 8459, 6925, 4880, 6928, 6929, 3347, 8466, 9493, 14101, 9497, 4378, 11546, 8476, 12058, 14618, 12064, 4898, 10531, 6948, 10025, 12077, 1327, 1329, 4401, 6964, 1845, 3382, 6454, 3384, 10042, 9536, 1857, 14148, 13637, 14671, 8019, 12627, 8025, 13152, 867, 8548, 10083, 12644, 14693, 1388, 7536, 14193, 12148, 14708, 1399, 9591, 891, 8573, 7554, 4995, 901, 1415, 14731, 912, 13309, 7061, 12185, 1434, 11163, 11164, 6557, 11165, 11166, 11167, 11168, 11678, 13222, 13737, 1451, 5036, 10155, 13228, 8112, 2490, 2491, 2492, 2493, 5053, 12221, 12224, 12731, 4546, 1988, 4550, 1995, 5068, 6604, 12239, 14288, 1490, 8150, 2009, 1498, 6617, 2014, 9697, 6628, 6633, 14318, 2032, 504, 5117, 13822], '5': [4223, 898, 3843, 3972, 4866, 4995, 1031, 777, 2699, 3212, 4238, 2191, 4494, 1682, 789, 4503, 1435, 926, 4510, 1184, 4769, 166, 4006, 683, 2475, 4142, 690, 436, 313, 189, 1343, 707, 4549, 712, 5576, 1868, 3533, 2642, 595, 4437, 2650, 1883, 1501, 3935, 736, 3296, 4063, 2535, 745, 4971, 364, 2797, 4462, 880, 5361, 2674, 630, 1654, 2682, 765, 1535]}
AP23321;AP23321;AP23321;;;;;;;;;;;;;;;;;;0;0;0;{'1': [], '2': [], '3': [], '4': [], '5': []}
AP23322;AP23322;AP23322;;;105;20;;92;20;;89;12;;88;17;;32;8;;406;77;483;{'1': [8205, 8206, 7699, 7194, 10269, 14366, 4642, 2043, 2100, 5684, 1598, 6726, 3661, 2127, 5711, 3153, 9298, 11882, 10386, 660, 1686, 1687, 11420, 2724, 6821, 13477, 13478, 13479, 13480, 7853, 690, 11963, 2748, 6852, 10948, 10949, 10950, 1225, 5835, 9933, 1231, 5843, 9945, 1245, 7394, 3816, 4328, 9963, 3830, 772, 9483, 6412, 9997, 5903, 3864, 797, 10035, 1848, 14670, 13655, 1882, 14178, 3949, 366, 367, 8565, 2938, 2426, 12674, 1923, 3461, 6533, 9104, 14236, 14237, 2976, 1954, 10148, 5545, 5546, 11692, 946, 12213, 11209, 13784, 14813, 3042, 2537, 497, 3058, 7675, 11772], '2': [2, 9222, 13837, 2062, 5147, 5158, 4139, 56, 2105, 11330, 1617, 7762, 4179, 6228, 6240, 10341, 8294, 1129, 1130, 1131, 3701, 10366, 14468, 645, 5766, 647, 5255, 9868, 10912, 7843, 4778, 13483, 5293, 10435, 11469, 14553, 221, 14051, 7396, 9964, 1263, 1265, 1269, 1270, 4348, 2816, 2818, 5899, 11033, 4898, 1831, 4903, 9000, 3895, 10043, 9028, 13126, 14677, 6489, 10587, 4451, 1892, 14694, 10603, 4973, 14702, 7538, 7039, 13696, 1417, 11147, 1943, 14246, 14764, 8626, 14267, 444, 8640, 5576, 6601, 5075, 6105, 2526, 2028, 4077, 11249, 3065, 14843, 7676], '3': [4608, 6784, 6785, 6786, 3460, 517, 5894, 8706, 8956, 12556, 14988, 1422, 13712, 3090, 7957, 12951, 4632, 668, 5148, 12191, 3361, 9506, 5415, 11947, 940, 4781, 9260, 11821, 305, 5298, 10802, 10548, 12726, 1335, 952, 2106, 3132, 7484, 11836, 1088, 2113, 3266, 9667, 454, 11847, 5578, 11469, 6096, 3283, 5716, 14169, 4954, 7898, 14170, 14171, 609, 3555, 484, 7396, 7910, 9700, 2920, 4329, 12518, 13668, 108, 4978, 12530, 6004, 885, 13176, 8440, 8313, 4860], '4': [2050, 4227, 1668, 5638, 7558, 1160, 4488, 6408, 9993, 13324, 9358, 13839, 13202, 5140, 1941, 5142, 12949, 4121, 11547, 13341, 1312, 11169, 8354, 11170, 11171, 11172, 680, 3892, 565, 309, 4793, 13625, 13116, 9277, 1732, 3784, 3913, 4041, 12747, 8141, 6862, 7119, 10061, 593, 1489, 13391, 4564, 2005, 5204, 6488, 8153, 13146, 14424, 1630, 7391, 9568, 1889, 8417, 9823, 12515, 12392, 1129, 7146, 9195, 3568, 12540, 245, 4471, 1913, 4732, 4607], '5': [2819, 658, 3860, 2712, 1179, 30, 4639, 5022, 5541, 4393, 1841, 4274, 1203, 949, 5304, 4281, 1850, 577, 2629, 582, 3397, 2132, 5078, 3543, 92, 2401, 3691, 1658, 2044]}
AP23324;AP23324;AP23324;;;;;;1;;;;;;;;;;;;1;0;1;{'1': [], '2': [6877], '3': [2413, 7238], '4': [11896], '5': []}
AP23326;AP23326;AP23326;;;;;;;;;;;;;;;;;;0;0;0;{'1': [], '2': [], '3': [], '4': [], '5': []}
AP23329;AP23329;AP23329;;;;;;;;;;;;;;;2;;;2;0;2;{'1': [], '2': [], '3': [2361, 2449, 14475, 7006], '4': [3064], '5': [779, 1455]}
AP23330;AP23330;AP23330;;;45;;;21;;;114;;;22;;;;;;202;0;202;{'1': [12675, 12676, 12677, 12678, 13481, 5547, 8207, 368, 6351, 11324], '2': [8833, 8164, 9444, 6568, 8905, 12360, 12361, 10388, 8951], '3': [6787, 6788, 3461, 7174, 10887, 2700, 14615, 7079, 10921, 2736, 10549, 7353, 2748, 6977, 14405, 2763, 6989, 10829, 14543, 14675, 14550, 14172, 6496, 14437, 5478, 14697, 7019, 10738, 2548, 7035], '4': [12036, 5639, 639, 11806, 10020, 11173, 11174, 11175, 11687, 11817, 9132, 7727, 9009, 2494, 191, 2881, 11974, 11992, 14938, 9073, 11889, 2676, 5750, 14972, 2687], '5': []}
AP23331;AP23331;AP23331;;;;;;;;;;;;;;;;;;0;0;0;{'1': [], '2': [], '3': [], '4': [], '5': []}
AP23332;AP23332;AP23332;;;;;;;;;;;;;;;;;;0;0;0;{'1': [], '2': [], '3': [], '4': [], '5': []}
AP23333;AP23333;AP23333;;;;;;;;;;;;;;;;;;0;0;0;{'1': [], '2': [], '3': [6891, 14493], '4': [], '5': []}
AP23334;AP23334;AP23334;;;;;;;;;;;;;;;;;;0;0;0;{'1': [], '2': [], '3': [], '4': [], '5': []}
AP23348;AP23348;AP23348;;;8;;;8;;;;;;4;;;;;;20;0;20;{'1': [2380, 6509], '2': [2844, 2869], '3': [10910], '4': [9891, 2630], '5': []}
AP23367;AP23367;AP23367;;;570;150;;90;90;;420;210;;330;450;;330;90;;1740;990;2730;{'1': [9344, 1383, 9352, 12679, 8458, 8588, 14828, 8208, 369, 3249, 1204, 9302, 10008, 11163], '2': [2481, 9122, 5476, 10422], '3': [4705, 8481, 4422, 7559, 9446, 5292, 4213, 10550, 10551, 9081, 1117, 12671], '4': [7680, 7553, 7744, 1701, 3527, 11176, 5097, 13576, 2541, 7214, 1711, 13581, 13969, 8407, 7322], '5': [4586, 2251, 3696, 4112, 5495, 1278]}
AP23369;AP23369;AP23369;;;1490;60;;1900;180;;2430;1080;;3105;975;;1050;420;;9975;2715;12690;{'1': [12680, 12681, 12682, 780, 8209, 8210, 8211, 6688, 5671, 13482, 13483, 13484, 13615, 5861, 7527, 9959, 9456, 370, 371, 5624, 11773], '2': [9986, 11401, 2061, 9369, 8988, 14377, 10174, 14400, 9922, 6979, 10951, 10056, 12362, 12363, 12364, 12365, 12366, 12367, 12368, 10577, 12754, 13898, 14412, 3032, 14936, 8673, 10721, 8165, 9962, 1132, 1516, 14829, 10737, 2037, 6517, 10236, 8829], '3': [12032, 9091, 4996, 8325, 13315, 9223, 14856, 3595, 8717, 1294, 13076, 3613, 2206, 6046, 8479, 13086, 8997, 5416, 2987, 430, 1967, 9392, 11441, 12081, 564, 1588, 1590, 12086, 10552, 9017, 2234, 10553, 10554, 8254, 12607, 12864, 4546, 12227, 12612, 12230, 3401, 13264, 4817, 466, 342, 8406, 3932, 4700, 1118, 7773, 352, 6497, 4706, 4323, 5603, 14173, 14174, 14175, 14176, 8554, 13294, 11888, 3957, 1661, 9086], '4': [12291, 1029, 7173, 5640, 7178, 12811, 4626, 1571, 4653, 6704, 13889, 3655, 6222, 7253, 2137, 3184, 13936, 3187, 13944, 3197, 6806, 13991, 4272, 12989, 4289, 7364, 12998, 8394, 13004, 727, 13539, 6373, 12535, 261, 6918, 1287, 6413, 14093, 10009, 3355, 3868, 11548, 12059, 14114, 296, 13608, 302, 8511, 10049, 8007, 3925, 12641, 1897, 7545, 3452, 4478, 8079, 14741, 11177, 11178, 11179, 11180, 11181, 11182, 13236, 440, 14778, 2495, 2496, 13763, 1485, 2024, 4585, 3562, 493, 9710, 9723, 14335], '5': [770, 3, 5122, 3854, 529, 2833, 3476, 4632, 1817, 923, 1694, 2341, 4645, 3764, 5048, 4030, 3263, 194, 4674, 4942, 3922, 5330, 2649, 1764, 4324, 1908, 2422, 3707, 2814]}
AP23370;AP23370;AP23370;;;540;;;;;;360;;;90;;;;;;990;0;990;{'1': [14169], '2': [], '3': [5417, 10884], '4': [11777, 2778, 11183], '5': []}
AP23377;AP23377;AP23377;;;28;;;74;56;;254;;;168;;;;;;524;56;580;{'1': [9029], '2': [6368, 12369, 372, 6261], '3': [5193, 10641, 9563, 11521], '4': [9375], '5': []}
AP23378;AP23378;AP23378;;;542;;;84;172;;60;294;;100;88;;;240;;786;794;1580;{'1': [13957, 5703, 13485, 3861, 3991], '2': [14369, 14886, 8395, 8718, 2962, 1205, 5883, 4799], '3': [14919, 4840, 4378, 14933, 2297, 2906, 8827], '4': [3393, 11905, 12962, 4102, 12265, 3156], '5': [2137, 5521, 1661]}
AP23382;AP23382;AP23382;;;;;;;;;;;;;;;;;;0;0;0;{'1': [], '2': [], '3': [], '4': [2640], '5': []}
AP23385;AP23385;AP23385;;;210;;;;30;;240;30;;;180;;;;;450;240;690;{'1': [10952, 5548, 10951], '2': [9894], '3': [10555, 3835, 8540, 12100], '4': [10562, 3974, 3692, 8398, 6870, 2716, 14876], '5': []}
AP23389;AP23389;AP23389;;;90;;;60;;;;;;30;;;;;;180;0;180;{'1': [10953, 10954], '2': [12370], '3': [7044, 10762, 2571, 2699, 11020, 14603, 14610, 2459, 5543, 10920, 2731, 6958, 6964, 5557, 7354, 2371, 6852, 11004, 10694, 14535, 2507, 2635, 2381, 6860, 14673, 14676, 10841, 2396, 10976, 2659, 14821, 14321, 7282, 14708, 14709, 7291, 6908], '4': [11781, 5641, 8969, 2571, 9107, 2596, 2856, 6059, 9016, 2872, 2746, 14910, 11839, 3007, 14915, 11999, 5984, 14944, 3046, 12006, 11628, 11629, 11885, 9086], '5': []}
AP23396;AP23396;AP23396;;;2699;328;;3143;141;;3626;81;;2769;183;;860;58;;13097;791;13888;{'1': [399, 3728, 4753, 11280, 14736, 9620, 3863, 2200, 2333, 14380, 8735, 5027, 12710, 12711, 12712, 12713, 12714, 12715, 1196, 5549, 8238, 3375, 1072, 8239, 9900, 12716, 12717, 12718, 13486, 14770, 5689, 7033, 4284, 12222, 8640, 9280, 14912, 9795, 5577, 1482, 4556, 9420, 467, 9941, 7766, 10069, 13782, 14421, 13919, 10208, 8801, 13540, 13541, 13542, 13543, 9201, 6770, 11252, 12020, 1400, 4601], '2': [8576, 2561, 14723, 7428, 4363, 8976, 1169, 14867, 3354, 14106, 11039, 12448, 12449, 12450, 12451, 1700, 12452, 4646, 12589, 14766, 560, 7728, 13232, 10675, 14005, 568, 9785, 14392, 8636, 3264, 12608, 3911, 4424, 10315, 461, 3149, 591, 4685, 7121, 13265, 6739, 1749, 10326, 12631, 7512, 3419, 7135, 11487, 5345, 8166, 3177, 9963, 1902, 8302, 10736, 13168, 7154, 8180, 3317, 11126, 6519, 7549], '3': [7424, 4609, 8833, 12673, 14215, 9736, 14216, 13155, 13028, 3726, 911, 8084, 12182, 8215, 7833, 3485, 1822, 10782, 13471, 14177, 13605, 1958, 9510, 8361, 5036, 5421, 2990, 3759, 12589, 1714, 12722, 3385, 14818, 7743, 10943, 12609, 8899, 6854, 11464, 12232, 2251, 8524, 4175, 848, 7633, 3282, 851, 5331, 7509, 12887, 216, 1113, 6104, 3163, 8281, 6881, 8161, 10593, 10594, 10595, 10596, 10597, 9192, 5993, 1898, 5611, 8426, 9835, 11636, 7925, 11253, 3579, 9469], '4': [7300, 8453, 8584, 6026, 4747, 14986, 1295, 9110, 1047, 3358, 799, 6688, 6177, 3234, 5155, 7972, 1061, 677, 7975, 9632, 11682, 12833, 13355, 13740, 1069, 4530, 11699, 7349, 9657, 11835, 1468, 5821, 7358, 11844, 4039, 12875, 14285, 13265, 5074, 852, 4693, 7510, 11221, 1880, 11222, 2010, 14933, 11869, 3422, 5088, 6371, 10467, 1386, 1899, 12268, 9326, 4079, 7664, 1905, 1650, 6387, 9966, 14582, 4087, 14882, 12796], '5': [4544, 3428, 741, 549, 775, 3046, 809, 3748, 4776, 5099, 367, 5136, 3921, 3380, 1910, 1879, 2490, 2333]}
AP23406;AP23406;AP23406;;;;;;;;;;;;;;;;;;0;0;0;{'1': [], '2': [], '3': [14645, 7069, 7239], '4': [2992, 2633, 8970], '5': []}
AP23412;AP23412;AP23412;;;;;;;;;;;;;;;;;;0;0;0;{'1': [], '2': [], '3': [], '4': [], '5': []}
AP23435;AP23435;AP23435;;;;;;;;;;;;2;;;;;;2;0;2;{'1': [], '2': [], '3': [], '4': [5368], '5': []}
AP23436;AP23436;AP23436;;;18;;;5;;;10;;;7;;;;;;40;0;40;{'1': [1440, 4482, 8867, 6277, 3910, 8743, 4393, 10601, 12983, 9085, 14640, 12982, 151, 5276, 6455], '2': [8449, 4146, 4276, 2261], '3': [7873, 6632, 585, 2473, 6633, 12234, 12712, 1455, 10933, 14461, 1918], '4': [14848, 2276, 14856, 8685, 11344, 11926, 1338, 1405], '5': []}
AP23438;AP23438;AP23438;;;;;;3;;;;;;;;;;;;3;0;3;{'1': [], '2': [4649, 870], '3': [14596, 2726, 2566, 7210, 2718, 7373, 2622], '4': [11908, 8959], '5': []}
AP23442;AP23442;AP23442;;;;;;;;;;;;;;;;;;0;0;0;{'1': [], '2': [], '3': [], '4': [], '5': []}
AP23443;AP23443;AP23443;;;;;;;;;2;;;;;;;;;2;0;2;{'1': [], '2': [], '3': [6114], '4': [], '5': []}
AP23444;AP23444;AP23444;;;;;;;;;1;;;;;;;;;1;0;1;{'1': [], '2': [], '3': [4486], '4': [], '5': []}
AP23457;AP23457;AP23457;;;;1;;;;;;;;;;;1;;;1;1;2;{'1': [7002], '2': [], '3': [], '4': [], '5': [4619]}
AP23462;AP23462;AP23462;;;;;;;;;;;;;;;;;;0;0;0;{'1': [], '2': [], '3': [], '4': [5778], '5': []}
AP23465;AP23465;AP23465;;;;;;;;;;;;;;;;;;0;0;0;{'1': [], '2': [], '3': [10953], '4': [], '5': []}
AP23466;AP23466;AP23466;;;110;;;90;;;24;150;;120;;;;;;344;150;494;{'1': [10955, 7612], '2': [12371], '3': [2722, 2374, 4042, 12977, 7057], '4': [11842, 14597, 14889, 5868, 9037, 6128, 9106, 3092, 8023, 11769, 11706, 14844, 2622], '5': []}
AP23494;AP23494;AP23494;;;90;;;200;;;20;;;40;90;;;160;;350;250;600;{'1': [13487], '2': [5380, 1133, 1134], '3': [12898, 10628, 14569, 7051, 14734, 14351, 7058, 2515, 2553, 14814], '4': [11810, 2859, 2827, 7699, 6133, 8885, 5847, 8949, 12443, 2878], '5': [5392, 5238]}
AP23496;AP23496;AP23496;;;13;3;;25;3;;11;;;;;;;;;49;6;55;{'1': [7232, 3465, 6254, 5550, 5552, 5551, 6256, 11223], '2': [8167, 8168, 8169, 12372, 7541, 12373, 12374, 12375, 13017], '3': [14466, 14470, 7180, 11152, 11160, 7200, 8742, 2610, 2483, 5556, 14525, 7233, 11205, 2503, 7241, 10698, 7243, 14541, 11088, 7381, 2774, 14677, 7007, 14178, 7020, 14706, 2805, 10749, 6910], '4': [5783, 3097, 11676, 6046, 8998, 5928, 5806, 11831, 9017, 2748, 11838, 11718, 6087, 2898, 11859, 9176, 6106, 14824, 6122, 14964, 6005, 12024, 6137, 6139], '5': []}
AP23502;AP23502;AP23502;;;330;;;60;140;;150;80;;;60;;;20;;540;300;840;{'1': [1177, 5028, 3340, 9369], '2': [7233, 13949, 14407], '3': [5570, 12418, 237, 3769, 2014], '4': [3921, 2906, 1806, 6151], '5': [2817]}
AP23503;AP23503;AP23503;;;15;4;;4;1;;10;3;;1;5;;3;;;33;13;46;{'1': [7205, 4521, 14987, 6445, 8719, 372], '2': [1136, 667, 10708, 1135], '3': [8032, 9089, 3462, 49, 11446, 11195], '4': [5794, 5766, 7603, 5144, 4959], '5': [4339, 2604]}
AP23508;AP23508;AP23508;;;5;2;;2;;;;;;;;;;;;7;2;9;{'1': [9416, 9398, 13839], '2': [9076], '3': [], '4': [], '5': []}
AP23509;AP23509;AP23509;;;72;;;122;30;;60;;;40;;;;;;294;30;324;{'1': [5704, 3052], '2': [736, 10348, 6576, 14397, 3733, 2971, 11229], '3': [3498, 11, 10747], '4': [11914, 12491, 10373, 11917], '5': []}
AP23510;AP23510;AP23510;;;;;;;;;;;;;;;;;;0;0;0;{'1': [], '2': [], '3': [], '4': [], '5': []}
AP23511;AP23511;AP23511;;;30;;;;;;;;;;;;;;;30;0;30;{'1': [13969], '2': [], '3': [], '4': [], '5': []}
AP23512;AP23512;AP23512;;;196;;;228;;;95;;;289;;;55;;;863;0;863;{'1': [2595, 6184, 810, 5581, 2414, 5582, 12719, 13553, 8242, 13554, 535, 7101], '2': [7104, 4869, 8773, 12454, 14793, 14364, 14862, 3410, 14163, 5332, 8182, 10652, 11455], '3': [4194, 10600, 3561, 4299, 2254, 3859, 9660], '4': [8257, 13346, 644, 4197, 12773, 12231, 10344, 5673, 3883, 3596, 4941, 8910, 3439, 14348, 4209, 4853, 1528, 11225], '5': [250, 2583]}
AP23515;AP23515;AP23515;;;45;;;280;390;;180;60;;120;;;330;120;;955;570;1525;{'1': [2377, 4586], '2': [384, 448, 9025, 13424, 4401, 4338, 5749, 12727, 12376, 14489, 10299], '3': [8359, 8968, 8969, 12878, 4689, 11702], '4': [14588, 3638, 14943], '5': [737, 2437, 4903, 5388, 1873, 3288, 3001, 4060]}
AP23518;AP23518;AP23518;;;;;;;;;;;;;;;;;;0;0;0;{'1': [], '2': [], '3': [], '4': [], '5': []}
AP23519;AP23519;AP23519;;;116;;;10;;;34;;;111;;;;;;271;0;271;{'1': [10211, 14478, 3376, 13905, 7413, 14645], '2': [3327], '3': [4936, 3873, 9180], '4': [12342, 7932, 9558, 12351], '5': []}
AP23521;AP23521;AP23521;;;155;;;122;;;68;;;132;;;;;;477;0;477;{'1': [5698, 6947, 6981, 10965, 11451], '2': [7043, 11539, 1142, 3704, 6618, 10398], '3': [2993, 9258, 2109, 6799], '4': [7245, 6191, 10516, 5653, 11194, 11195], '5': []}
AP23522;AP23522;AP23522;;;;;;30;10;;44;;;30;;;200;30;;304;40;344;{'1': [], '2': [12385, 8220], '3': [5203, 1172], '4': [4868], '5': [2177, 3788, 3369, 847]}
AP23523;AP23523;AP23523;;;10;20;;;;;30;;;;;;;;;40;20;60;{'1': [4653, 4766], '2': [], '3': [10561, 2596, 14502, 14190, 5527, 7231], '4': [5777], '5': []}
AP23536;AP23536;AP23536;;;4;5;;15;3;;12;4;;7;6;;1;;;39;18;57;{'1': [6817, 8461, 5557, 14360, 2235], '2': [6690, 12386, 7908, 10084, 11326, 12387, 12774, 4586, 8433, 8274, 8756, 6008, 2042, 8606], '3': [13313, 9218, 7047, 4744, 7432, 8649, 2196, 5782, 7867, 4636], '4': [14315, 11196, 7758, 12271], '5': [815]}
AP23537;AP23537;AP23537;;;11;1;;7;9;;4;1;;6;6;;;;;28;17;45;{'1': [7715, 13998, 10966, 9239, 13498, 13499, 10206], '2': [12388, 6630, 4431, 7474, 11315, 13526, 3705, 285], '3': [12741, 7810, 5163, 10562], '4': [6752, 2094, 6256, 9712, 404, 1208, 4377, 1210, 13501], '5': []}
AP23548;AP23548;AP23548;;;120;172;;24;28;;118;;;110;;;;;;372;200;572;{'1': [3434, 12688, 1331, 5558, 2463], '2': [5394, 11396, 7165], '3': [6502, 6238], '4': [14010, 6859], '5': []}
AP23550;AP23550;AP23550;;;935;420;;300;154;;450;103;;440;180;;28;58;;2153;915;3068;{'1': [4618, 13708, 14735, 14110, 1660, 2857, 6187, 3118, 7471, 3120, 3899, 13500, 13915, 7260, 7272, 9706, 13805, 9457, 8823, 13820], '2': [8452, 12389, 12807, 4460, 2414, 1422, 7185, 8849, 14931, 7192, 572], '3': [5283, 10563, 8057, 11275, 1037, 11565, 6800, 756, 12821, 12535, 4249, 12765, 2110], '4': [4896, 5732, 2507, 6252, 12619, 13805, 10320, 9143, 9142, 6199, 3352, 860], '5': [616, 5284, 652]}
