codigo_neg;codigo_negociado;codigo_negociado_norm;codigo_cum;codigo_cum_norm;cantidad_total_1;cantidad_parcial_1;cantidad_pendiente_1;cantidad_total_2;cantidad_parcial_2;cantidad_pendiente_2;cantidad_total_3;cantidad_parcial_3;cantidad_pendiente_3;cantidad_total_4;cantidad_parcial_4;cantidad_pendiente_4;cantidad_total_5;cantidad_parcial_5;cantidad_pendiente_5;total_entregado_total;total_entregado_parcial;total_pendiente;;matched_rows_per_source
AP23548;AP23548;AP23548;;;;;;92;;;28;;;;;;186;;;306;0;0;306;{'1': [], '2': [1606, 6566, 958], '3': [7422], '4': [], '5': [9858, 4781, 9885]}
AP23550;AP23550;AP23550;;;264;;;405;;;370;;;240;;;970;;;2249;0;0;2249;{'1': [7603, 6443, 7269], '2': [7622, 13741, 13391, 5551, 1785], '3': [2211, 3855, 14223, 14038, 7735, 11833], '4': [2417, 14138, 781, 6070], '5': [8675, 13635, 13669, 3112, 10699, 4049, 7378, 3446, 9887]}
AP23556;AP23556;AP23556;;;825;;;13167;;;12125;180;;7819;;;8110;;;42046;180;0;42226;{'1': [3552, 3776, 9698, 14240, 14788, 5322, 11339, 6605, 8942, 7733, 4055, 14745, 1023], '2': [8193, 13313, 14856, 7181, 14359, 12313, 12317, 5664, 9761, 7202, 7715, 5669, 9767, 3625, 13865, 5675, 3629, 10288, 3633, 4658, 13872, 8244, 8757, 13873, 3640, 3641, 3642, 11324, 8768, 12864, 2115, 14917, 5192, 14411, 13900, 13908, 4697, 7774, 11367, 11368, 5227, 11378, 6260, 10356, 6263, 6264, 14973, 10366, 8833, 2692, 8324, 8335, 4240, 7824, 6806, 13471, 6304, 4258, 10404, 8357, 12968, 2737, 2738, 8369, 8370, 14514, 4285, 6337, 6338, 14017, 5320, 13779, 5331, 11988, 8408, 1753, 12505, 8411, 13025, 12010, 13037, 5873, 8433, 6389, 9463, 9464, 10487, 13047, 14075, 11516, 11520, 6403, 11014, 7951, 12561, 6930, 14101, 5400, 5401, 5914, 11551, 11552, 4899, 3876, 3878, 7977, 6445, 5935, 7472, 14129, 10550, 14648, 4409, 12602, 6464, 7489, 14144, 14152, 1865, 5450, 14667, 12109, 12110, 6991, 11089, 10067, 14163, 14166, 10071, 13143, 9049, 10588, 14686, 12639, 8554, 14699, 1394, 6003, 10610, 13303, 14194, 1911, 12664, 14715, 14716, 8582, 10631, 3466, 7563, 5521, 6034, 8084, 10133, 6550, 5537, 3495, 10665, 10155, 13742, 6584, 5575, 7623, 10696, 12237, 9166, 12751, 10193, 2514, 2515, 2516, 5076, 11218, 13267, 13268, 5081, 10713, 13269, 2524, 6112, 12258, 9189, 12263, 5096, 11755, 14829, 8689, 6130, 7670, 6135, 10236], '3': [2560, 9216, 4610, 2563, 13825, 4613, 9222, 10255, 17, 4627, 4628, 6676, 10261, 12819, 4632, 8729, 6682, 2589, 11296, 33, 3105, 14882, 7204, 3622, 8744, 8752, 6194, 54, 2614, 4154, 9274, 4156, 9276, 2627, 5699, 4688, 1617, 4689, 4690, 13397, 86, 5720, 4185, 107, 3185, 7794, 7795, 10867, 13430, 10359, 13432, 9849, 6266, 1148, 9343, 13439, 14976, 136, 9357, 2704, 657, 2709, 14999, 6810, 9883, 6814, 6815, 161, 10402, 11429, 4775, 6315, 4781, 2738, 14007, 12472, 11450, 12474, 11452, 11453, 2750, 7871, 704, 12479, 12987, 195, 6851, 14022, 10951, 3273, 11979, 11471, 11472, 6868, 2261, 9433, 13037, 239, 3823, 11000, 12025, 2822, 6407, 6918, 7432, 5898, 7951, 8991, 6944, 8992, 4386, 6434, 4908, 11566, 6960, 2356, 11576, 315, 9532, 9027, 9545, 4428, 11084, 10575, 13647, 855, 5976, 857, 10586, 10587, 1884, 8029, 14683, 7009, 2915, 7011, 7015, 9065, 3437, 8048, 9073, 4474, 6011, 1405, 2431, 7039, 2437, 906, 7572, 5530, 5531, 929, 12198, 14760, 14761, 6058, 6573, 2478, 9136, 951, 3513, 5566, 5066, 4044, 6609, 6610, 2515, 7122, 7123, 9683, 14806, 11224, 5082, 3553, 9189, 9190, 4584, 13299, 9718, 9720, 3071], '4': [6657, 5635, 9731, 13828, 3596, 13, 7695, 16, 4112, 536, 4121, 1052, 14364, 4640, 3619, 7721, 8234, 13872, 11319, 7736, 1084, 5182, 3653, 3656, 7244, 8788, 4181, 12884, 12887, 7257, 7262, 7263, 7775, 609, 621, 5229, 1647, 2161, 7287, 4216, 1148, 3709, 4736, 3715, 7811, 10883, 12426, 11915, 7311, 4752, 9873, 3741, 13469, 13470, 2208, 5285, 8358, 4779, 2223, 179, 11956, 9912, 13498, 2752, 11970, 3787, 1229, 207, 6353, 8918, 2263, 2266, 13531, 223, 2273, 9954, 744, 8937, 12535, 13564, 2315, 5902, 5393, 8475, 4892, 11556, 9002, 8491, 12075, 4910, 7472, 4915, 7477, 2365, 7486, 322, 13634, 3910, 3915, 9046, 14679, 1892, 11620, 13670, 14188, 3952, 6521, 4481, 10121, 4498, 11158, 1431, 2458, 7578, 9636, 8104, 1449, 2474, 4013, 6575, 435, 10163, 9156, 4039, 971, 1494, 1496, 3545, 9691, 12263, 8682, 14830, 1521, 4084, 5622], '5': [11271, 9225, 2067, 10771, 3094, 10784, 1064, 2602, 13354, 2093, 13359, 6709, 12856, 8250, 1083, 5691, 4669, 6720, 6209, 2114, 4675, 6723, 12869, 13382, 11847, 11855, 13394, 11863, 10841, 1629, 8288, 4706, 10340, 3685, 2155, 13421, 2671, 3698, 7797, 1665, 3201, 2186, 5772, 11918, 5777, 5787, 11422, 1697, 5794, 7850, 12458, 4269, 11956, 1717, 4790, 7349, 2232, 3256, 5820, 3265, 706, 8897, 6343, 5320, 5324, 6861, 3283, 5332, 8404, 10968, 1757, 8420, 6391, 12025, 12028, 13571, 12554, 270, 4367, 9998, 11033, 7983, 3381, 8502, 8511, 1347, 2377, 10572, 11596, 1879, 10071, 7514, 10074, 5981, 12644, 6505, 13165, 1391, 8048, 3953, 12660, 8065, 10116, 6023, 12169, 6026, 13197, 12187, 13821, 6052, 5035, 940, 3500, 12715, 948, 7607, 10167, 9147, 9666, 3529, 10700, 3534, 7118, 11224, 4058, 9693, 5602, 13283, 6633, 13807, 6128, 12277, 6649, 2554, 8189, 511]}
AP23568;AP23568;AP23568;;;450;;;180;;;;;;90;;;;;;720;0;0;720;{'1': [14922, 14515, 14518], '2': [11492, 11493], '3': [], '4': [6306], '5': []}
AP23569;AP23569;AP23569;;;90;;;;;;120;;;30;;;360;;;600;0;0;600;{'1': [1060], '2': [], '3': [11684, 908, 13527], '4': [10110], '5': [10081, 4676, 4715, 13580, 3103]}
AP23587;AP23587;AP23587;;;360;;;;;;;;;;;;;;;360;0;0;360;{'1': [14957, 14949], '2': [], '3': [], '4': [], '5': []}
AP23593;AP23593;AP23593;;;;;;;;;;;;;;;;;;0;0;0;0;{'1': [], '2': [], '3': [], '4': [7182], '5': []}
AP23594;AP23594;AP23594;;;;;;;;;;;;;;;;;;0;0;0;0;{'1': [], '2': [], '3': [], '4': [], '5': []}
AP23595;AP23595;AP23595;;;;;;;;;;;;;;;;;;0;0;0;0;{'1': [], '2': [], '3': [], '4': [], '5': []}
AP23610;AP23610;AP23610;;;17;;;18;;;8;;;13;;;6;;;62;0;0;62;{'1': [7429, 6503, 14827, 2572, 13452, 13612, 8432, 13683, 6741, 6905, 12029], '2': [2561, 1762, 10075, 14882, 12069, 4458, 12023, 10284, 6798, 5270, 7734, 3675, 2047], '3': [3107, 2277, 5765, 14759, 4264, 5705, 9453, 19], '4': [1988, 7783, 11144, 12557, 7662, 12046, 13595, 12630, 11255, 4345, 9339], '5': [12707, 4074, 12331, 2673, 8699]}
AP23611;AP23611;AP23611;;;3459;;;2680;;;2194;;;1990;;;2545;;;12868;0;0;12868;{'1': [10760, 13343, 1058, 2606, 5168, 13375, 12356, 1093, 10822, 82, 5724, 101, 2672, 10352, 1140, 635, 2174, 132, 2181, 4230, 8326, 13449, 13456, 1686, 13974, 1182, 158, 13472, 13985, 1190, 8364, 13488, 1206, 1220, 709, 5319, 219, 13531, 746, 9453, 4857, 13561, 12542, 3841, 11521, 777, 6921, 8460, 5902, 10510, 11031, 8492, 13110, 312, 5951, 14664, 8009, 12118, 6502, 7019, 14189, 3950, 3955, 8070, 8582, 908, 2453, 10645, 2978, 9637, 10152, 14249, 4523, 12212, 2495, 8130, 1992, 4049, 14801, 8659, 474, 10202, 2024, 5098, 12286], '2': [1153, 2947, 11524, 12292, 4616, 8717, 14992, 3601, 10516, 8726, 1815, 12570, 3227, 3996, 5151, 9375, 7970, 8611, 9126, 7594, 1323, 12972, 13994, 7343, 3507, 9011, 1461, 12467, 3767, 14388, 14518, 10298, 7099, 13766, 4551, 5831, 3658, 10443, 14283, 13133, 5454, 3196, 979, 12372, 10454, 4824, 13657, 10714, 12634, 14554, 1886, 5344, 226, 11747, 740, 12387, 3049, 14321, 1523, 8564, 6133, 12534, 9592, 4348, 8701, 9854], '3': [3200, 3714, 515, 9474, 6023, 8714, 9741, 526, 3727, 6542, 3347, 5786, 7578, 8349, 4638, 6431, 1440, 2848, 10145, 12961, 10489, 6696, 3756, 2994, 6067, 3252, 9394, 5558, 10041, 4538, 10693, 1995, 6092, 4175, 13268, 2006, 1883, 220, 6241, 11106, 8419, 3812, 4964, 3046, 9574, 13540, 6761, 9193, 9322, 110, 495, 3567, 10225, 9842, 12659, 9845, 2550, 503, 7929, 10620], '4': [8448, 9345, 8195, 7945, 11786, 14089, 3854, 11920, 12176, 1814, 4246, 3608, 7576, 3994, 8220, 7713, 4133, 4008, 1194, 8493, 11565, 11951, 11696, 13231, 13362, 4533, 11190, 2105, 7482, 13241, 14779, 9023, 7368, 1481, 7624, 14847, 4175, 2133, 8917, 11095, 13397, 12767, 7396, 11371, 12781, 622, 3055, 12910, 7283, 13044, 1915, 5116, 7677, 11390, 14719], '5': [12929, 5634, 12670, 2183, 3208, 1545, 3338, 8970, 12808, 6029, 6925, 13577, 1553, 146, 13587, 660, 12182, 3741, 7453, 6561, 6817, 13604, 7077, 4902, 11561, 12330, 3372, 557, 8110, 7087, 9775, 3635, 6964, 8501, 9398, 5560, 13625, 10554, 1212, 4287, 6976, 12863, 3907, 7108, 838, 5574, 6344, 9287, 970, 10440, 13515, 594, 4562, 5458, 8019, 6743, 5464, 5083, 5214, 6878, 3296, 2147, 6500, 9955, 13156, 9447, 12780, 5870, 6770, 3700, 11636, 11637, 11386, 8188, 1918]}
AP23613;AP23613;AP23613;;;;;;;;;;;;;;;;;;0;0;0;0;{'1': [], '2': [], '3': [], '4': [], '5': []}
AP23614;AP23614;AP23614;;;90;;;;;;;;;300;;;360;;;750;0;0;750;{'1': [12297, 12767], '2': [], '3': [], '4': [13986, 9995, 12294], '5': [10032, 10616, 9925]}
AP23620;AP23620;AP23620;;;10;;;9;;;8;;;2;;;7;;;36;0;0;36;{'1': [5608, 8169, 4204, 7437, 2616], '2': [146, 9530, 9655], '3': [13144, 14778, 2683, 12527], '4': [3569, 13070], '5': [1016, 5365, 1685, 11935]}
AP23621;AP23621;AP23621;;;;;;;;;;;;;;;;;;0;0;0;0;{'1': [], '2': [], '3': [], '4': [], '5': []}
AP23622;AP23622;AP23622;;;;;;;;;;;;;;;;;;0;0;0;0;{'1': [], '2': [], '3': [], '4': [], '5': []}
AP23623;AP23623;AP23623;;;;;;;;;;;;;;;;;;0;0;0;0;{'1': [], '2': [], '3': [], '4': [], '5': []}
AP23624;AP23624;AP23624;;;198;;;136;;;228;;;144;;;89;;;795;0;0;795;{'1': [776, 13711, 7185, 6551, 10775, 8217, 4508, 11807, 14751, 2081, 807, 686, 818, 2369, 1986, 837, 5190, 2760, 9298, 14550, 1496, 1632, 4961, 9064, 9322, 13428, 2551], '2': [10240, 9480, 13323, 3853, 12045, 9872, 1944, 2975, 6817, 14252, 557, 13230, 13622, 59, 7879, 9547, 4947, 8928, 13677, 9972, 3574, 3197], '3': [7049, 7562, 13842, 13854, 10015, 7842, 14117, 678, 13864, 3257, 6971, 10043, 8894, 318, 455, 2376, 329, 4554, 80, 3800, 5594, 3164, 10077, 10211, 4582, 3951, 2803, 10110, 9983], '4': [1280, 11791, 7573, 10905, 2457, 13722, 8351, 4001, 2850, 2214, 10918, 13479, 3881, 13502, 9793, 9037, 6097, 1506, 9596, 11006], '5': [9697, 5571, 12743, 9417, 11758, 12463, 11888, 7345, 13552, 11603, 11893, 983, 3513, 8379]}
AP23626;AP23626;AP23626;;;364;;;366;;;289;;;30;;;;;;1049;0;0;1049;{'1': [1413, 14599, 14478, 14483, 1428, 10137, 11546, 9370, 10271, 4898, 5031, 8874, 1593, 14142, 9434, 9185, 1250, 7013, 14823, 9962, 10480, 2161, 14452], '2': [9632, 13601, 13292, 2446, 9583, 9936, 10127, 8050, 8024, 9586, 13246, 13363, 13782, 4440, 9882, 7518], '3': [7904, 8612, 10405, 7306, 10571, 684, 10635, 1072, 4144, 4370, 3955, 11187, 4246, 10361, 573, 3871], '4': [2173, 2734, 14591], '5': []}
AP23627;AP23627;AP23627;;;270;;;180;;;;;;;;;330;;;780;0;0;780;{'1': [8720, 12480, 8726, 6647], '2': [14312, 13460, 10620], '3': [14456], '4': [3177], '5': [360, 3689, 3231]}
AP23632;AP23632;AP23632;;;;;;;;;60;;;;;;30;;;90;0;0;90;{'1': [], '2': [], '3': [611, 10662], '4': [], '5': [10476]}
AP23636;AP23636;AP23636;;;283;;;404;;;120;;;90;;;294;;;1191;0;0;1191;{'1': [8544, 2209, 12066, 163, 12322, 6376, 6857, 13352, 13487, 11345, 10451, 10772, 13492, 13398, 13341, 8478], '2': [10275, 3652, 12355, 11594, 7596, 2712, 8187], '3': [8066, 1283, 8460, 11169, 11682, 5035, 8493, 9133, 1329, 5557, 4793, 5319, 14285, 14030, 14286, 12116, 1508, 1512, 5484, 14573, 8695, 8696], '4': [14848, 3338, 14540, 3085, 9005, 9944, 1047, 4120, 14233, 2908], '5': [4026, 8930, 1699, 9251, 3974, 426, 11960, 3471, 4719, 12142, 3987, 3220, 3000, 3546, 2299, 3807]}
AP23648;AP23648;AP23648;;;1440;;;1350;;;1350;;;450;;;1230;;;5820;0;0;5820;{'1': [7938, 2694, 12807, 9864, 12306, 5656, 4510, 10655, 6060, 6705, 178, 10429, 10430, 3016, 1364, 10345, 11369, 879, 496, 10228, 11383], '2': [8455, 7435, 13073, 13216, 14244, 7990, 10807, 12217, 9414, 2503, 200, 4552, 208, 5456, 4178, 12369, 4952, 3937, 3301, 485, 13029, 3447, 8698], '3': [13560, 6790, 12686, 274, 6424, 6939, 13595, 9374, 3102, 10538, 13496, 9660, 2887, 8146, 13786, 6630, 3687, 12778, 6386, 11512, 8958], '4': [11265, 8164, 5317, 8140, 1550, 11217, 12433, 1913, 3803], '5': [4741, 7181, 2446, 6671, 9232, 11152, 11662, 11300, 808, 3882, 11948, 9265, 6836, 9667, 10308, 12748, 9933, 3934, 13024, 1378, 2662, 5990, 2044]}
AP23651;AP23651;AP23651;;;2580;;;960;;;1470;;;1110;;;1020;;;7140;0;0;7140;{'1': [2952, 11912, 1166, 5135, 8595, 5397, 2040, 13336, 10272, 14883, 5801, 11312, 10546, 13618, 13748, 1718, 14009, 12987, 1852, 12093, 3008, 14272, 12226, 4675, 12227, 6213, 970, 1739, 5583, 8017, 14296, 14815, 3040, 11874, 9443, 1384, 13418, 8683, 13943, 4984], '2': [4484, 12550, 11399, 12169, 13067, 4639, 8890, 12859, 12733, 8253, 3395, 4164, 13517, 6876, 2278, 14702, 1909, 5496, 4858], '3': [14984, 7817, 395, 5907, 7970, 11042, 2980, 14883, 6182, 13993, 303, 3125, 3901, 1597, 11326, 12734, 12481, 1986, 3140, 9678, 12503, 6886, 6887, 10863, 11759, 2934, 9976, 13052], '4': [5121, 264, 8348, 14752, 1571, 3493, 9514, 8755, 951, 13372, 5821, 5315, 9155, 5447, 13904, 14182, 235, 4469, 374, 11381, 3576, 11894, 4606, 8319], '5': [5128, 9997, 11924, 12056, 7457, 9638, 7343, 3509, 9786, 187, 3772, 5199, 10063, 341, 6362, 4442, 4838, 362, 5112, 6266]}
AP23652;AP23652;AP23652;;;;;;;;;;;;;;;;;;0;0;0;0;{'1': [], '2': [], '3': [], '4': [], '5': []}
AP23653;AP23653;AP23653;;;180;;;60;;;;;;210;;;420;;;870;0;0;870;{'1': [2585, 1506], '2': [1231], '3': [], '4': [13953, 2946, 11370, 12590, 13302, 4636], '5': [7141, 300, 8748, 8398, 657, 8753, 8755, 12981, 9175, 1400, 8763]}
AP23656;AP23656;AP23656;;;84;;;90;;;;;;56;;;112;;;342;0;0;342;{'1': [5905, 5783], '2': [4352], '3': [], '4': [1900, 6774], '5': [10688, 9058]}
AP23657;AP23657;AP23657;;;;;;;;;;;;;;;;;;0;0;0;0;{'1': [], '2': [], '3': [], '4': [], '5': []}
AP23659;AP23659;AP23659;;;180;;;202;;;336;;;600;;;;;;1318;0;0;1318;{'1': [10112], '2': [12504, 9667], '3': [2168, 13338, 13357, 8621], '4': [13487], '5': []}
AP23660;AP23660;AP23660;;;;;;;;;;;;;;;;;;0;0;0;0;{'1': [], '2': [], '3': [], '4': [], '5': []}
AP23661;AP23661;AP23661;;;202;;;230;;;354;;;258;;;336;;;1380;0;0;1380;{'1': [2122, 7646, 5855], '2': [5635, 11661, 8690, 11698, 3387], '3': [96, 6731, 11282, 948, 347], '4': [2684, 10054], '5': [2672, 2378, 12176]}
AP23662;AP23662;AP23662;;;296;;;660;;;118;;;588;;;;;;1662;0;0;1662;{'1': [2493, 11358], '2': [9608, 4031], '3': [8467, 8371, 12915, 4270], '4': [1825, 3425, 14664, 4751, 7185, 3061, 9145], '5': []}
AP23670;AP23670;AP23670;;;;;;;;;;;;;;;3;;;3;0;0;3;{'1': [], '2': [], '3': [], '4': [], '5': [9650]}
AP23671;AP23671;AP23671;;;15;;;6;;;8;;;4;;;3;;;36;0;0;36;{'1': [14244, 4105, 1293, 4181, 10391, 7128, 7450], '2': [1728, 12352, 7405, 10079], '3': [7424, 11137, 1156, 11276, 11021, 4026], '4': [2235, 9973], '5': [8852]}
AP23674;AP23674;AP23674;;;215;;;300;;;90;;;320;;;54;;;979;0;0;979;{'1': [9543, 14826, 9995, 1043, 729], '2': [3264, 3552, 14629, 9671, 14696, 12476, 10750, 2655], '3': [6290, 13718], '4': [9136, 14897, 14866, 8268], '5': [9491, 3707]}
AP23677;AP23677;AP23677;;;;;;;;;;;;;;;;;;0;0;0;0;{'1': [], '2': [], '3': [], '4': [], '5': []}
AP23679;AP23679;AP23679;;;;;;;;;;;;;;;;;;0;0;0;0;{'1': [], '2': [], '3': [], '4': [], '5': []}
AP23681;AP23681;AP23681;;;556;;;491;;;558;;;340;;;947;;;2892;0;0;2892;{'1': [7048, 13839, 2194, 10911, 2086, 14120, 14377, 13233, 1976, 8390, 1611, 1105, 7121, 1876, 8281, 5851, 9822, 4964, 8682, 11515, 12668], '2': [393, 523, 4876, 525, 399, 4765, 4895, 12086, 2880, 6339, 4686, 7379, 597, 10077, 2271, 9831, 13671, 9584, 6517], '3': [4066, 7362, 6822, 11206, 11144, 6571, 783, 4783, 3985, 10002, 10737, 1460, 7156, 1882, 7708, 13533], '4': [4098, 7437, 12967, 2344, 4268, 7729, 4405, 9017, 4540, 2620, 13633, 12611, 9157, 8009, 8399, 12753, 4322, 9572, 10732, 8182], '5': [3328, 6273, 2564, 4100, 140, 7054, 530, 3349, 7061, 10525, 6692, 1445, 3247, 7088, 7735, 5949, 829, 66, 1223, 1352, 13767, 5196, 2383, 2652, 8159, 6624, 10851, 4452, 9064, 7146, 492, 10221, 12528, 888, 12538, 10750, 9855]}
AP23688;AP23688;AP23688;;;;;;;;;;;;;;;;;;0;0;0;0;{'1': [], '2': [], '3': [], '4': [], '5': []}
AP23689;AP23689;AP23689;;;;;;30;;;;;;;;;;;;30;0;0;30;{'1': [], '2': [4827], '3': [], '4': [3400], '5': []}
AP23690;AP23690;AP23690;;;;;;;;;;;;;;;;;;0;0;0;0;{'1': [], '2': [], '3': [], '4': [], '5': []}
AP23691;AP23691;AP23691;;;2370;;;2805;;;2930;;;2960;;;2777;;;13842;0;0;13842;{'1': [10753, 3336, 5641, 14603, 8845, 5400, 5144, 2041, 930, 4264, 10154, 12848, 8115, 9399, 2623, 3521, 335, 5843, 2901, 1499, 6368, 481, 11489, 7011, 2661, 7656, 5225, 2930, 9203, 12786, 377, 8954, 13695], '2': [9729, 2565, 12428, 14478, 7185, 10519, 11675, 10616, 10790, 7466, 9388, 46, 303, 7984, 11060, 439, 4536, 6075, 1339, 14653, 1343, 8897, 4420, 12024, 7253, 10326, 10329, 10841, 2781, 4190, 6111, 3167, 8032, 5730, 9949, 12515, 12898, 11495, 5739, 3948, 10349, 10738, 14835, 13940, 3064, 1788], '3': [13314, 3588, 10118, 10759, 4237, 7310, 13967, 1040, 5651, 7828, 10643, 12443, 6556, 4381, 3615, 11428, 11434, 2735, 3504, 7345, 9267, 6456, 5947, 4032, 10305, 8770, 9156, 9029, 4167, 5960, 14793, 2509, 3669, 13398, 346, 732, 3293, 6620, 9823, 10463, 6625, 11362, 7145, 10093, 11376, 3315, 5501], '4': [640, 8704, 3, 3716, 11784, 5386, 8720, 3601, 3474, 13461, 12826, 8731, 2844, 8476, 14747, 11297, 1698, 1322, 4138, 7851, 11053, 13104, 12849, 306, 4402, 12339, 13873, 12728, 7227, 445, 12478, 13630, 12993, 1475, 7747, 4549, 7750, 6087, 13000, 4941, 11088, 7505, 12629, 10842, 1759, 5093, 1385, 618, 12395, 11375, 8307, 8947, 13300, 502, 886, 13048, 2681, 5499, 10879], '5': [385, 5122, 9473, 6662, 649, 3082, 524, 12557, 10769, 9748, 5143, 5400, 10135, 410, 4379, 3100, 13595, 13088, 6177, 11298, 1572, 2596, 12965, 11175, 8237, 7342, 1075, 6068, 5942, 10934, 5437, 10944, 12355, 11973, 8390, 5321, 10443, 1100, 2254, 3662, 13009, 2003, 1877, 9303, 3930, 869, 13157, 3559, 9965, 1531, 11516, 3710, 7679]}
AP23698;AP23698;AP23698;;;9;;;11;;;10;;;19;;;16;;;65;0;0;65;{'1': [4994, 7910, 13896, 3985, 5010, 3799, 13369], '2': [6343, 7625, 81, 8114, 8692, 4088, 5402, 7963], '3': [13954, 11259, 9994, 11484, 12947, 5750, 11703, 9275, 6940], '4': [13606, 12938, 8907, 141, 9969, 8662, 12376, 4250, 10074, 3550], '5': [5376, 7233, 834, 2344, 73, 11598, 7728, 7762, 6579, 5846, 5559, 7294]}
AP23700;AP23700;AP23700;;;1;;;2;;;;;;1;;;4;;;8;0;0;8;{'1': [13685], '2': [927], '3': [], '4': [13410], '5': [2345, 7284]}
AP23719;AP23719;AP23719;;;4420;;;3877;;;3607;;;3429;;;3609;;;18942;0;0;18942;{'1': [5122, 8066, 5892, 14341, 10758, 14853, 6793, 12682, 10637, 6800, 913, 12051, 6548, 7318, 8086, 13465, 13438, 8091, 11548, 2465, 12577, 2851, 13731, 14882, 6438, 2471, 42, 2474, 7722, 12845, 4017, 4401, 5938, 12722, 13108, 2102, 2870, 7094, 5947, 12348, 1853, 9405, 10173, 13503, 4291, 11590, 10055, 6218, 2507, 6860, 6988, 11724, 12107, 2256, 12111, 13003, 13131, 12245, 7383, 6876, 2531, 13928, 10220, 2413, 3825, 12785, 2675, 9845, 7159, 10232, 510, 1791], '2': [12291, 5254, 2439, 11785, 7052, 4366, 14863, 1942, 3991, 2072, 10776, 14487, 8734, 13473, 546, 12834, 14330, 10149, 5287, 4011, 7467, 12332, 559, 9137, 2099, 1204, 14137, 4540, 3261, 5180, 2879, 6589, 10689, 4162, 13759, 12358, 8519, 13638, 4050, 4434, 5074, 5717, 4567, 2648, 2009, 8540, 8924, 8925, 10847, 8417, 8929, 8037, 13797, 8426, 619, 12157, 8174, 10607, 12654, 12656, 12781, 13038, 5494, 8695, 9846, 9210, 3323, 1020, 1021], '3': [2566, 7177, 8586, 4238, 10264, 6169, 7321, 4765, 3998, 9885, 13472, 6567, 9127, 172, 3247, 8879, 4273, 9007, 7739, 8892, 10812, 7744, 65, 5954, 9795, 11200, 8005, 3654, 3783, 14786, 14797, 6606, 9038, 12110, 9555, 14291, 5590, 87, 10070, 7514, 7007, 869, 6629, 8805, 13035, 3820, 8947, 12533, 13046, 3319, 1016, 12281, 2557, 9982], '4': [13057, 8323, 9732, 3589, 13188, 9, 9231, 5648, 12309, 3862, 796, 8732, 11166, 1183, 1055, 8740, 1962, 5290, 5036, 8621, 8877, 10999, 7994, 5822, 4799, 12863, 3905, 11074, 12994, 196, 5446, 8393, 5708, 3794, 469, 4438, 13398, 5722, 5979, 2016, 2916, 5348, 13540, 8172, 9453, 4463, 8561, 11506, 1780, 7799, 5242, 12411, 1149], '5': [4480, 4097, 7809, 7433, 4362, 3980, 4492, 3086, 6543, 10127, 10255, 13198, 4243, 10644, 3610, 12059, 3484, 12314, 32, 2336, 1446, 4646, 4392, 6310, 9512, 11049, 9652, 3253, 5814, 6711, 312, 8889, 4666, 11450, 13621, 3262, 4800, 3906, 8515, 7117, 4942, 1359, 4178, 11349, 2518, 856, 9176, 11864, 2523, 1627, 10588, 4321, 10978, 1891, 3940, 4581, 5734, 8678, 12260, 11755, 6893, 1775, 11889, 6262, 13181, 9726]}
AP23721;AP23721;AP23721;;;;;;;;;;;;;;;;;;0;0;0;0;{'1': [], '2': [], '3': [], '4': [], '5': []}
AP23730;AP23730;AP23730;;;2;;;;;;2;;;;;;1;;;5;0;0;5;{'1': [14271], '2': [], '3': [10553], '4': [], '5': [5364]}
AP23742;AP23742;AP23742;;;;;;;;;;;;;;;;;;0;0;0;0;{'1': [], '2': [], '3': [], '4': [], '5': []}
AP23786;AP23786;AP23786;;;;;;;;;30;;;;;;210;;;240;0;0;240;{'1': [], '2': [], '3': [6020, 8222], '4': [], '5': [10137, 26, 398]}
AP23787;AP23787;AP23787;;;30;;;90;;;60;;;;;;30;;;210;0;0;210;{'1': [3203], '2': [10304, 13820, 13463], '3': [9981], '4': [], '5': [9312]}
