codigo_neg;codigo_negociado;codigo_negociado_norm;codigo_cum;codigo_cum_norm;cantidad_total_1;cantidad_parcial_1;cantidad_pendiente_1;total_entregado_total;total_entregado_parcial;total_pendiente;matched_rows_per_source
AP23247;AP23247;AP23247;;;;;;0;0;0;{'1': []}
AP21508;AP21508;AP21508;;;;;;0;0;0;{'1': []}
AP22423;AP22423;AP22423;;;60;;;60;0;0;{'1': [76, 5318]}
AP20515;AP20515;AP20515;;;;;;0;0;0;{'1': []}
AP20275;AP20275;AP20275;;;;;;0;0;0;{'1': []}
AP23947;AP23947;AP23947;;;;;;0;0;0;{'1': []}
AP24073;AP24073;AP24073;;;;;;0;0;0;{'1': []}
AP22415;AP22415;AP22415;;;30;;;30;0;0;{'1': [2747]}
AP23917;AP23917;AP23917;;;30;30;;30;30;0;{'1': [5664, 5667]}
AP22280;AP22280;AP22280;;;18;5;;18;5;0;{'1': [5255, 1546, 4499, 2838, 3736, 4646, 1065, 7215, 1328, 3377, 5680, 5681, 4022, 1466, 4549, 4553, 3921, 1239, 1508, 4585, 3306, 1139, 6005, 2040]}
AP21046;AP21046;AP21046;;;;;;0;0;0;{'1': []}
AP21047;AP21047;AP21047;;;;;;0;0;0;{'1': []}
AP21055;AP21055;AP21055;;;;;;0;0;0;{'1': []}
AP21283;AP21283;AP21283;;;;;;0;0;0;{'1': []}
AP21228;AP21228;AP21228;;;;;;0;0;0;{'1': []}
AP22419;AP22419;AP22419;;;;;;0;0;0;{'1': []}
AP22673;AP22673;AP22673;;;;;;0;0;0;{'1': []}
AP22996;AP22996;AP22996;;;;;;0;0;0;{'1': []}
AP20424;AP20424;AP20424;;;;;;0;0;0;{'1': [6924]}
AP22241;AP22241;AP22241;;;;;;0;0;0;{'1': []}
J01DH0310C01;J01DH0310C01;J01DH0310C01;;;;;;0;0;0;{'1': []}
AP21766;AP21766;AP21766;;;;;;0;0;0;{'1': []}
AP20639;AP20639;AP20639;;;;;;0;0;0;{'1': []}
AP22274;AP22274;AP22274;;;;;;0;0;0;{'1': []}
AP20640;AP20640;AP20640;;;;;;0;0;0;{'1': []}
AP24027;AP24027;AP24027;;;;;;0;0;0;{'1': [6258]}
AP22417;AP22417;AP22417;;;;;;0;0;0;{'1': []}
AP20556;AP20556;AP20556;;;;;;0;0;0;{'1': []}
AP22421;AP22421;AP22421;;;30;;;30;0;0;{'1': [7171, 2310]}
AP20559;AP20559;AP20559;;;;;;0;0;0;{'1': []}
AP22425;AP22425;AP22425;;;;;;0;0;0;{'1': []}
AP21955;AP21955;AP21955;;;;;;0;0;0;{'1': []}
AP20979;AP20979;AP20979;;;596;90;;596;90;0;{'1': [3847, 2204, 942, 2354, 2360, 3898, 2234, 4027, 4671, 1984, 1985, 1487, 5456, 7133, 4838, 6636, 1392, 5749, 1398]}
AP24263;AP24263;AP24263;;;;;;0;0;0;{'1': []}
AP23506;AP23506;AP23506;;;;;;0;0;0;{'1': []}
AP22404;AP22404;AP22404;;;40;;;40;0;0;{'1': [1543, 3983, 2450, 2324, 3220, 3990, 5017, 3482, 3483, 1820, 28, 29, 671, 4509, 4005, 4010, 1836, 5424, 5887, 4276, 3004, 5321, 3661, 3959, 209, 210, 3025, 212, 4057, 5596, 4458, 1771, 750, 3950, 3954, 4724, 758, 1654, 2939, 4223]}
AP23963;AP23963;AP23963;;;;;;0;0;0;{'1': []}
AP22453;AP22453;AP22453;;;;;;0;0;0;{'1': []}
AP22519;AP22519;AP22519;;;;;;0;0;0;{'1': []}
AP22868;AP22868;AP22868;;;;;;0;0;0;{'1': []}
AP24300;AP24300;AP24300;;;2;1;;2;1;0;{'1': [6198, 5825, 4834, 5214]}
AP23603;AP23603;AP23603;;;1;1;;1;1;0;{'1': [3446, 5231]}
AP23114;AP23114;AP23114;;;;;;0;0;0;{'1': []}
AP24203;AP24203;AP24203;;;;;;0;0;0;{'1': []}
AP21194;AP21194;AP21194;;;;;;0;0;0;{'1': []}
AP21583;AP21583;AP21583;;;;;;0;0;0;{'1': []}
AP21582;AP21582;AP21582;;;;;;0;0;0;{'1': []}
AP23954;AP23954;AP23954;;;;;;0;0;0;{'1': []}
AP23153;AP23153;AP23153;;;1;;;1;0;0;{'1': [5158]}
AP23704;AP23704;AP23704;;;;;;0;0;0;{'1': []}
AP23612;AP23612;AP23612;;;;;;0;0;0;{'1': []}
AP22414;AP22414;AP22414;;;55;;;55;0;0;{'1': [4254, 982]}
AP22416;AP22416;AP22416;;;30;30;;30;30;0;{'1': [5926, 2350]}
AP22418;AP22418;AP22418;;;25;;;25;0;0;{'1': [1848]}
AP22420;AP22420;AP22420;;;75;;;75;0;0;{'1': [2347, 4517, 5975]}
AP22422;AP22422;AP22422;;;90;30;;90;30;0;{'1': [4578, 1219, 1923, 6922, 3993]}
AP22424;AP22424;AP22424;;;102;;;102;0;0;{'1': [2185, 7155, 6854, 3110]}
AP23599;AP23599;AP23599;;;;;;0;0;0;{'1': []}
AP23976;AP23976;AP23976;;;3061;60;;3061;60;0;{'1': [6656, 7172, 7180, 2576, 2580, 1049, 2587, 5660, 5662, 1057, 5665, 5666, 1068, 2604, 2605, 4142, 4658, 2612, 7228, 1086, 1091, 4168, 4169, 1099, 4171, 4180, 3669, 5720, 4186, 5722, 6236, 1118, 1122, 4198, 3178, 4202, 4208, 1138, 4212, 1142, 4230, 6790, 4234, 4237, 1168, 1172, 2711, 2200, 2207, 5280, 3234, 6818, 1191, 1192, 6315, 2739, 2740, 2230, 1208, 4280, 4282, 2236, 2245, 3781, 4808, 2255, 1235, 1243, 2280, 3816, 3821, 1270, 1271, 3321, 1276, 5380, 2315, 1294, 2319, 786, 3863, 6948, 1341, 1356, 2395, 2397, 2909, 1375, 2407, 2414, 4464, 2424, 1415, 2441, 2442, 6543, 5008, 918, 410, 5035, 7084, 5041, 1458, 2485, 970, 1482, 2512, 6618, 6112, 1011, 1013, 1526, 1017, 1020]}
AP21168;AP21168;AP21168;;;;;;0;0;0;{'1': []}
AP20980;AP20980;AP20980;;;;;;0;0;0;{'1': []}
AP21011;AP21011;AP21011;;;;;;0;0;0;{'1': []}
AP22998;AP22998;AP22998;;;26;13;;26;13;0;{'1': [6048, 6049, 6047]}
AP23734;AP23734;AP23734;;;;;;0;0;0;{'1': []}
AP20413;AP20413;AP20413;;;;;;0;0;0;{'1': []}
AP22708;AP22708;AP22708;;;;;;0;0;0;{'1': []}
AP20272;AP20272;AP20272;;;;;;0;0;0;{'1': []}
AP20890;AP20890;AP20890;;;;;;0;0;0;{'1': []}
AP20886;AP20886;AP20886;;;;;;0;0;0;{'1': []}
AP23376;AP23376;AP23376;;;;;;0;0;0;{'1': []}
AP23546;AP23546;AP23546;;;;;;0;0;0;{'1': []}
AP20248;AP20248;AP20248;;;;;;0;0;0;{'1': []}
AP21040;AP21040;AP21040;;;;;;0;0;0;{'1': []}
AP20521;AP20521;AP20521;;;;;;0;0;0;{'1': []}
AP24219;AP24219;AP24219;;;1005;150;;1005;150;0;{'1': [2177, 904, 4106, 4882, 4903, 938, 939, 1578, 4399, 4916, 3777, 963, 6341, 3782, 5322, 75, 2892, 5453, 2126, 847, 2127, 2129, 2134, 3159, 5974, 3933, 2145, 2146, 2148, 1381, 1509, 6119, 872, 3945, 4465, 1524, 2039, 891, 3452]}
AP21779;AP21779;AP21779;;;;;;0;0;0;{'1': []}
AP21778;AP21778;AP21778;;;;;;0;0;0;{'1': []}
AP23635;AP23635;AP23635;;;;;;0;0;0;{'1': []}
AP23486;AP23486;AP23486;;;197;8;;197;8;0;{'1': [640, 1665, 1666, 1668, 1669, 1670, 5128, 659, 1685, 662, 1686, 664, 1687, 6806, 667, 668, 1691, 670, 1692, 676, 680, 1579, 684, 685, 1580, 1581, 688, 7086, 4531, 692, 693, 694, 695, 696, 7159, 698, 700, 829, 6847, 5696, 6976, 1860, 711, 1863, 6343, 6344, 6345, 716, 717, 718, 719, 720, 721, 5203, 5204, 5206, 1623, 728, 6359, 1633, 6881, 1635, 1641, 5353, 1644, 1645, 4077, 1648, 1652, 1909, 1911, 4988, 1917, 1662]}
AP23487;AP23487;AP23487;;;;;;0;0;0;{'1': []}
AP23482;AP23482;AP23482;;;;;;0;0;0;{'1': []}
AP23484;AP23484;AP23484;;;;;;0;0;0;{'1': []}
AP20589;AP20589;AP20589;;;;;;0;0;0;{'1': [6464, 6370, 7229]}
AP21863;AP21863;AP21863;;;5;;;5;0;0;{'1': [3337, 1141]}
AP21245;AP21245;AP21245;;;;;;0;0;0;{'1': []}
AP21246;AP21246;AP21246;;;;;;0;0;0;{'1': []}
AP22884;AP22884;AP22884;;;;;;0;0;0;{'1': []}
AP21797;AP21797;AP21797;;;180;150;;180;150;0;{'1': [4935, 4876, 4886, 4919, 6038, 5531, 5663]}
AP23855;AP23855;AP23855;;;;;;0;0;0;{'1': []}
AP20603;AP20603;AP20603;;;;;;0;0;0;{'1': []}
AP22252;AP22252;AP22252;;;;;;0;0;0;{'1': []}
AP20160;AP20160;AP20160;;;;;;0;0;0;{'1': []}
AP21634;AP21634;AP21634;;;;;;0;0;0;{'1': []}
AP20185;AP20185;AP20185;;;41;;;41;0;0;{'1': [3713, 1421, 654, 6669, 663, 4894, 6558, 1696, 1704, 681, 1832, 7208, 4018, 691, 1595, 4923, 701, 831, 4806, 5581, 5198, 1873, 3705, 5073, 1876, 3924, 6739, 3674, 1755, 736, 1639, 3691, 1516, 3692, 7277, 3696, 633, 3697, 4083, 1908, 761, 7029, 1657]}
AP20642;AP20642;AP20642;;;;;;0;0;0;{'1': []}
AP21332;AP21332;AP21332;;;;;;0;0;0;{'1': []}
AP20673;AP20673;AP20673;;;120;30;;120;30;0;{'1': [1888, 4750, 623, 7250, 1014]}
AP20303;AP20303;AP20303;;;30;;;30;0;0;{'1': [1907]}
AP23260;AP23260;AP23260;;;;;;0;0;0;{'1': [6965]}
AP23257;AP23257;AP23257;;;;;;0;0;0;{'1': []}
AP22499;AP22499;AP22499;;;270;;;270;0;0;{'1': [1258, 4586, 1520, 1874, 3411, 6486, 1080, 4635, 4248, 2143]}
AP23590;AP23590;AP23590;;;1;;;1;0;0;{'1': [655]}
AP20609;AP20609;AP20609;;;;;;0;0;0;{'1': []}
AP22016;AP22016;AP22016;;;;;;0;0;0;{'1': []}
AP20228;AP20228;AP20228;;;1;;;1;0;0;{'1': [3578]}
AP20374;AP20374;AP20374;;;;;;0;0;0;{'1': []}
AP23319;AP23319;AP23319;;;120;120;;120;120;0;{'1': [2162, 4763, 2158, 5471]}
AP20174;AP20174;AP20174;;;;;;0;0;0;{'1': []}
AP21661;AP21661;AP21661;;;;;;0;0;0;{'1': []}
AP22324;AP22324;AP22324;;;;;;0;0;0;{'1': []}
AP23591;AP23591;AP23591;;;;;;0;0;0;{'1': [6484]}
AP20281;AP20281;AP20281;;;1;;;1;0;0;{'1': [739]}
AP21877;AP21877;AP21877;;;;;;0;0;0;{'1': []}
AP22664;AP22664;AP22664;;;;;;0;0;0;{'1': []}
AP20977;AP20977;AP20977;;;;;;0;0;0;{'1': []}
AP22726;AP22726;AP22726;;;;;;0;0;0;{'1': []}
AP20978;AP20978;AP20978;;;;;;0;0;0;{'1': []}
AP20763;AP20763;AP20763;;;;;;0;0;0;{'1': []}
AP20376;AP20376;AP20376;;;;;;0;0;0;{'1': []}
AP24575;AP24575;AP24575;;;;;;0;0;0;{'1': []}
AP23402;AP23402;AP23402;;;;;;0;0;0;{'1': []}
AP22444;AP22444;AP22444;;;43;2;;43;2;0;{'1': [7043, 5893, 7050, 1803, 1167, 6547, 1428, 1557, 1304, 1178, 1946, 796, 2844, 7195, 927, 932, 1956, 4775, 937, 2475, 1324, 3372, 3886, 3253, 6846, 7237, 1096, 2121, 2379, 5072, 4957, 1504, 865, 2017, 7138, 6756, 7266, 1766, 7272, 3818, 878, 1137, 2419, 6644, 757, 1529, 2047]}
AP21392;AP21392;AP21392;;;;;;0;0;0;{'1': []}
AP20501;AP20501;AP20501;;;;;;0;0;0;{'1': []}
AP22036;AP22036;AP22036;;;;;;0;0;0;{'1': []}
AP21393;AP21393;AP21393;;;120;;;120;0;0;{'1': [4497, 1295]}
AP21660;AP21660;AP21660;;;;;;0;0;0;{'1': []}
AP21395;AP21395;AP21395;;;;;;0;0;0;{'1': []}
AP20175;AP20175;AP20175;;;;;;0;0;0;{'1': [7168, 6337, 7201, 6536, 6938, 6363, 6364, 6365]}
AP21655;AP21655;AP21655;;;;;;0;0;0;{'1': []}
AP20254;AP20254;AP20254;;;;;;0;0;0;{'1': [6384]}
AP24210;AP24210;AP24210;;;30;;;30;0;0;{'1': [1162]}
AP22637;AP22637;AP22637;;;;;;0;0;0;{'1': []}
AP22289;AP22289;AP22289;;;;;;0;0;0;{'1': []}
AP20643;AP20643;AP20643;;;;;;0;0;0;{'1': []}
AP23588;AP23588;AP23588;;;;;;0;0;0;{'1': []}
AP20485;AP20485;AP20485;;;;;;0;0;0;{'1': []}
AP21125;AP21125;AP21125;;;;;;0;0;0;{'1': []}
AP20352;AP20352;AP20352;;;;;;0;0;0;{'1': []}
AP23877;AP23877;AP23877;;;;;;0;0;0;{'1': []}
AP20278;AP20278;AP20278;;;;1;;0;1;0;{'1': [5788]}
AP20659;AP20659;AP20659;;;;;;0;0;0;{'1': []}
AP20227;AP20227;AP20227;;;;;;0;0;0;{'1': []}
AP22809;AP22809;AP22809;;;;;;0;0;0;{'1': [6640]}
AP20662;AP20662;AP20662;;;;;;0;0;0;{'1': []}
AP20599;AP20599;AP20599;;;11;1;;11;1;0;{'1': [5600, 7067, 3367, 1385, 1677, 4813, 657, 1714, 755, 4730, 1435, 6781]}
AP20663;AP20663;AP20663;;;;;;0;0;0;{'1': []}
AP21065;AP21065;AP21065;;;;;;0;0;0;{'1': []}
AP21802;AP21802;AP21802;;;;;;0;0;0;{'1': []}
AP20181;AP20181;AP20181;;;5;;;5;0;0;{'1': [6560, 6181, 4426, 6763, 7020, 1613, 6286, 6671, 7052, 7216, 5971, 6548, 3448, 5913, 6522]}
AP20375;AP20375;AP20375;;;;;;0;0;0;{'1': []}
AP20365;AP20365;AP20365;;;30;;;30;0;0;{'1': [4954]}
AP23320;AP23320;AP23320;;;3870;780;;3870;780;0;{'1': [1030, 5136, 4120, 4124, 6687, 4651, 5170, 4661, 3133, 2118, 5703, 1098, 2123, 4178, 4179, 4197, 4201, 2160, 5233, 2165, 5758, 4227, 2181, 4745, 4746, 2187, 4752, 2202, 5787, 6318, 4794, 2235, 4821, 4311, 3802, 4324, 4333, 4334, 4335, 4337, 5879, 5884, 3350, 3359, 4389, 4394, 5942, 4411, 6459, 6460, 4417, 5442, 4423, 4424, 5961, 4428, 4431, 5459, 2389, 3417, 858, 3418, 5979, 5980, 5981, 5984, 877, 1901, 1394, 5498, 1405, 900, 903, 1416, 4487, 5521, 2451, 4513, 4515, 4521, 4554, 980, 4565, 5594, 3049, 2036, 2558]}
AP23318;AP23318;AP23318;;;2040;120;;2040;120;0;{'1': [2432, 4354, 2308, 2182, 5254, 4107, 1039, 2192, 5775, 2195, 4115, 920, 5791, 1056, 5676, 5038, 5684, 3893, 4409, 7098, 3131, 4540, 3391, 3008, 5441, 1988, 969, 6219, 1231, 849, 2514, 854, 5978, 6110, 1505, 866, 4323, 876, 5112, 1403, 4222]}
AP20176;AP20176;AP20176;;;;;;0;0;0;{'1': [6448]}
AP23302;AP23302;AP23302;;;;;;0;0;0;{'1': []}
AP23298;AP23298;AP23298;;;;;;0;0;0;{'1': []}
AP22466;AP22466;AP22466;;;;;;0;0;0;{'1': []}
AP21740;AP21740;AP21740;;;;;;0;0;0;{'1': []}
AP20986;AP20986;AP20986;;;;;;0;0;0;{'1': []}
AP20173;AP20173;AP20173;;;120;;;120;0;0;{'1': [6944, 7105, 6595, 6853, 7271, 6953, 6188, 879, 6512, 6672, 7151, 3287, 6650, 7100]}
AP24213;AP24213;AP24213;;;;;;0;0;0;{'1': []}
AP20502;AP20502;AP20502;;;;;;0;0;0;{'1': []}
AP21656;AP21656;AP21656;;;30;;;30;0;0;{'1': [2191]}
AP20253;AP20253;AP20253;;;4;4;;4;4;0;{'1': [3657, 4971, 4820, 7255, 5144]}
AP20371;AP20371;AP20371;;;;;;0;0;0;{'1': []}
AP21659;AP21659;AP21659;;;;;;0;0;0;{'1': []}
AP21657;AP21657;AP21657;;;;;;0;0;0;{'1': []}
AP20370;AP20370;AP20370;;;;;;0;0;0;{'1': []}
AP21654;AP21654;AP21654;;;;;;0;0;0;{'1': []}
AP20372;AP20372;AP20372;;;;;;0;0;0;{'1': []}
AP22857;AP22857;AP22857;;;;;;0;0;0;{'1': []}
AP22240;AP22240;AP22240;;;;;;0;0;0;{'1': []}
AP20391;AP20391;AP20391;;;;;;0;0;0;{'1': []}
D01AC0844C01;D01AC0844C01;D01AC0844C01;;;;;;0;0;0;{'1': []}
AP23365;AP23365;AP23365;;;;;;0;0;0;{'1': []}
AP22325;AP22325;AP22325;;;;;;0;0;0;{'1': []}
AP20964;AP20964;AP20964;;;;;;0;0;0;{'1': []}
AP23589;AP23589;AP23589;;;;;;0;0;0;{'1': []}
AP20404;AP20404;AP20404;;;;;;0;0;0;{'1': []}
AP20739;AP20739;AP20739;;;;;;0;0;0;{'1': []}
AP20277;AP20277;AP20277;;;102;9;;102;9;0;{'1': [1527, 3974, 4486, 1544, 2824, 1547, 1548, 1675, 2828, 3726, 4751, 5263, 1170, 787, 1300, 5012, 6135, 4504, 1433, 921, 3229, 802, 1443, 4772, 679, 1319, 2856, 1195, 1963, 2935, 5168, 5759, 1203, 1078, 1206, 2615, 2233, 3191, 5814, 3262, 2879, 5312, 1217, 1346, 4034, 5570, 3275, 2893, 2254, 1359, 4304, 2258, 2815, 4948, 1109, 1877, 3031, 4059, 5084, 2655, 2659, 4836, 5475, 2022, 3942, 4711, 2921, 3948, 3951, 759, 1912, 765, 1535]}
AP23139;AP23139;AP23139;;;;;;0;0;0;{'1': []}
AP20381;AP20381;AP20381;;;;;;0;0;0;{'1': []}
AP20610;AP20610;AP20610;;;1;;;1;0;0;{'1': [3808]}
AP20382;AP20382;AP20382;;;;;;0;0;0;{'1': []}
AP20383;AP20383;AP20383;;;;;;0;0;0;{'1': []}
AP22894;AP22894;AP22894;;;;;;0;0;0;{'1': []}
AP22766;AP22766;AP22766;;;;;;0;0;0;{'1': []}
AP22136;AP22136;AP22136;;;1;;;1;0;0;{'1': [1061]}
AP22611;AP22611;AP22611;;;;;;0;0;0;{'1': []}
AP22006;AP22006;AP22006;;;;;;0;0;0;{'1': []}
AP21259;AP21259;AP21259;;;;;;0;0;0;{'1': []}
AP20599;AP20599;AP20599;;;11;1;;11;1;0;{'1': [5600, 7067, 3367, 1385, 1677, 4813, 657, 1714, 755, 4730, 1435, 6781]}
AP22144;AP22144;AP22144;;;;;;0;0;0;{'1': [6967]}
AP22725;AP22725;AP22725;;;;;;0;0;0;{'1': []}
AP23939;AP23939;AP23939;;;;;;0;0;0;{'1': []}
AP21066;AP21066;AP21066;;;2;;;2;0;0;{'1': [2923, 4979]}
AP21061;AP21061;AP21061;;;4;;;4;0;0;{'1': [3033, 4978]}
AP21064;AP21064;AP21064;;;;;;0;0;0;{'1': []}
AP21067;AP21067;AP21067;;;;;;0;0;0;{'1': []}
AP21879;AP21879;AP21879;;;;;;0;0;0;{'1': []}
AP20831;AP20831;AP20831;;;;;;0;0;0;{'1': []}
AP21273;AP21273;AP21273;;;;;;0;0;0;{'1': []}
AP20620;AP20620;AP20620;;;;;;0;0;0;{'1': []}
AP20619;AP20619;AP20619;;;;;;0;0;0;{'1': []}
AP21996;AP21996;AP21996;;;;;;0;0;0;{'1': []}
AP24474;AP24474;AP24474;;;;;;0;0;0;{'1': []}
AP21997;AP21997;AP21997;;;;;;0;0;0;{'1': []}
AP20393;AP20393;AP20393;;;;;;0;0;0;{'1': []}
AP20614;AP20614;AP20614;;;;;;0;0;0;{'1': []}
AP23695;AP23695;AP23695;;;;;;0;0;0;{'1': []}
AP23696;AP23696;AP23696;;;4;;;4;0;0;{'1': [6279, 712, 1575, 7021, 5071, 794]}
AP20186;AP20186;AP20186;;;;;;0;0;0;{'1': []}
AP20397;AP20397;AP20397;;;;;;0;0;0;{'1': []}
AP20182;AP20182;AP20182;;;;;;0;0;0;{'1': []}
AP20387;AP20387;AP20387;;;;;;0;0;0;{'1': []}
AP22034;AP22034;AP22034;;;;;;0;0;0;{'1': []}
AP20389;AP20389;AP20389;;;;;;0;0;0;{'1': []}
AP20373;AP20373;AP20373;;;;;;0;0;0;{'1': []}
AP20785;AP20785;AP20785;;;;;;0;0;0;{'1': []}
AP22829;AP22829;AP22829;;;60;;;60;0;0;{'1': [459, 3747]}
AP22912;AP22912;AP22912;;;50;;;50;0;0;{'1': [2380, 3007]}
AP21174;AP21174;AP21174;;;;;;0;0;0;{'1': []}
AP22911;AP22911;AP22911;;;;;;0;0;0;{'1': []}
AP20191;AP20191;AP20191;;;;;;0;0;0;{'1': []}
AP22914;AP22914;AP22914;;;;;;0;0;0;{'1': []}
AP23649;AP23649;AP23649;;;;;;0;0;0;{'1': []}
AP22975;AP22975;AP22975;;;;;;0;0;0;{'1': []}
AP21861;AP21861;AP21861;;;;;;0;0;0;{'1': []}
AP23294;AP23294;AP23294;;;;;;0;0;0;{'1': []}
AP23741;AP23741;AP23741;;;270;;;270;0;0;{'1': [3873, 1202, 3698, 862]}
AP23418;AP23418;AP23418;;;;;;0;0;0;{'1': []}
AP23741;AP23741;AP23741;;;270;;;270;0;0;{'1': [3873, 1202, 3698, 862]}
AP21138;AP21138;AP21138;;;;;;0;0;0;{'1': []}
AP23743;AP23743;AP23743;;;;;;0;0;0;{'1': []}
AP22487;AP22487;AP22487;;;;;;0;0;0;{'1': []}
AP22264;AP22264;AP22264;;;;;;0;0;0;{'1': []}
AP21522;AP21522;AP21522;;;12;;;12;0;0;{'1': [4548]}
AP24199;AP24199;AP24199;;;;;;0;0;0;{'1': []}
AP20946;AP20946;AP20946;;;9;;;9;0;0;{'1': [3363, 2851, 1772]}
AP23098;AP23098;AP23098;;;;;;0;0;0;{'1': []}
AP22826;AP22826;AP22826;;;;;;0;0;0;{'1': []}
AP20781;AP20781;AP20781;;;;;;0;0;0;{'1': []}
AP20148;AP20148;AP20148;;;;;;0;0;0;{'1': []}
AP21851;AP21851;AP21851;;;;;;0;0;0;{'1': []}
AP23251;AP23251;AP23251;;;;;;0;0;0;{'1': []}
AP22659;AP22659;AP22659;;;2;;;2;0;0;{'1': [1982]}
AP23254;AP23254;AP23254;;;;;;0;0;0;{'1': []}
AP23421;AP23421;AP23421;;;7;;;7;0;0;{'1': [308]}
AP23250;AP23250;AP23250;;;;;;0;0;0;{'1': []}
AP22276;AP22276;AP22276;;;;;;0;0;0;{'1': []}
AP23253;AP23253;AP23253;;;;;;0;0;0;{'1': []}
AP21136;AP21136;AP21136;;;;60;;0;60;0;{'1': [4577, 4485]}
AP24184;AP24184;AP24184;;;16;;;16;0;0;{'1': [443]}
AP24326;AP24326;AP24326;;;;;;0;0;0;{'1': []}
AP22830;AP22830;AP22830;;;60;;;60;0;0;{'1': [1920, 1412, 4231, 3096, 6683, 3231, 1699, 5411, 807, 2345, 2993, 1207, 4285, 4159, 2115, 1226, 2002, 3163, 1763, 5479, 3312, 889, 1918]}
AP22823;AP22823;AP22823;;;;;;0;0;0;{'1': []}
AP23934;AP23934;AP23934;;;;;;0;0;0;{'1': []}
AP22562;AP22562;AP22562;;;;;;0;0;0;{'1': []}
AP22567;AP22567;AP22567;;;;;;0;0;0;{'1': []}
AP22568;AP22568;AP22568;;;;;;0;0;0;{'1': []}
AP24183;AP24183;AP24183;;;;;;0;0;0;{'1': []}
AP22566;AP22566;AP22566;;;;;;0;0;0;{'1': []}
AP21472;AP21472;AP21472;;;310;;;310;0;0;{'1': [1602, 3714, 2765, 2642, 2581, 1688, 1211, 3679]}
AP23316;AP23316;AP23316;;;;;;0;0;0;{'1': []}
AP23317;AP23317;AP23317;;;;;;0;0;0;{'1': []}
AP22065;AP22065;AP22065;;;;13;;0;13;0;{'1': [4896, 4895]}
AP20531;AP20531;AP20531;;;;;;0;0;0;{'1': []}
AP20470;AP20470;AP20470;;;30;;;30;0;0;{'1': [3720]}
AP20532;AP20532;AP20532;;;58;;;58;0;0;{'1': [1265, 2188, 4062]}
AP21519;AP21519;AP21519;;;;;;0;0;0;{'1': []}
AP22978;AP22978;AP22978;;;;;;0;0;0;{'1': []}
AP21524;AP21524;AP21524;;;24;;;24;0;0;{'1': [7013, 5349, 2493, 6190]}
AP22979;AP22979;AP22979;;;180;;;180;0;0;{'1': [2086]}
AP21312;AP21312;AP21312;;;;;;0;0;0;{'1': []}
AP20698;AP20698;AP20698;;;;;;0;0;0;{'1': []}
AP23430;AP23430;AP23430;;;;;;0;0;0;{'1': []}
AP22981;AP22981;AP22981;;;;;;0;0;0;{'1': []}
AP22909;AP22909;AP22909;;;;;;0;0;0;{'1': []}
AP22319;AP22319;AP22319;;;;;;0;0;0;{'1': []}
AP22740;AP22740;AP22740;;;;;;0;0;0;{'1': []}
AP21135;AP21135;AP21135;;;60;;;60;0;0;{'1': [1112, 5069]}
AP24194;AP24194;AP24194;;;40;5;;40;5;0;{'1': [2180, 901, 1542, 5383, 5389, 782, 922, 1818, 2847, 3103, 1187, 3241, 2092, 2096, 1077, 3770, 5307, 1852, 1087, 4289, 1097, 3449, 1355, 1100, 1997, 4819, 3671, 5207, 3293, 2398, 2151, 4722, 756, 1401]}
AP21140;AP21140;AP21140;;;;;;0;0;0;{'1': []}
AP21137;AP21137;AP21137;;;8;;;8;0;0;{'1': [7233, 6819, 7147, 6540, 812, 1237, 6647, 6553, 6556]}
AP21139;AP21139;AP21139;;;4;;;4;0;0;{'1': [1632, 6482, 1627]}
AP20459;AP20459;AP20459;;;2321;280;;2321;280;0;{'1': [1536, 2571, 1553, 2591, 2593, 2598, 5685, 3144, 2633, 1102, 1637, 1135, 3184, 2164, 1151, 4238, 5774, 656, 2706, 1176, 1186, 2726, 1711, 5300, 3259, 5308, 2755, 5320, 1737, 3278, 1236, 1752, 1245, 1758, 1247, 4829, 4830, 4833, 4837, 3817, 2801, 3315, 4866, 772, 2314, 2831, 1303, 2842, 5403, 798, 1313, 3361, 1316, 3877, 1833, 1835, 1838, 815, 816, 1327, 3891, 2874, 830, 833, 1859, 1861, 1350, 4933, 1357, 2899, 1366, 5976, 2905, 3953, 4986, 896, 4484, 1417, 2955, 908, 5011, 5526, 1432, 2970, 2464, 933, 3002, 955, 959, 2499, 1476, 5065, 3018, 5066, 4045, 4046, 3024, 3042, 4084, 2559]}
AP22191;AP22191;AP22191;;;143;16;;143;16;0;{'1': [1155, 2179, 4744, 1161, 1290, 2953, 5130, 4749, 2318, 1169, 4885, 1302, 3862, 3992, 5016, 5525, 1308, 1309, 1182, 1055, 2975, 1569, 1570, 2042, 3365, 4518, 1066, 1067, 5419, 5165, 4015, 2738, 2227, 2484, 2229, 4274, 5686, 2106, 4029, 2880, 1089, 2881, 4032, 4291, 2117, 3656, 3788, 4814, 5584, 3794, 4307, 4434, 7251, 4952, 4185, 5595, 1246, 7262, 1120, 1125, 7141, 2154, 751, 5489, 754, 3827, 1399, 2296, 2041, 890, 763]}
AP22186;AP22186;AP22186;;;34;3;;34;3;0;{'1': [4928, 3681, 3907, 646, 5246, 4937, 5259, 1132, 1165, 5070, 3410, 6834, 7256, 634, 4764, 2142]}
AP23971;AP23971;AP23971;;;38;3;;38;3;0;{'1': [2049, 1218, 2855, 4350, 5351, 4719, 894, 4247, 4218, 4219, 2173, 990]}
