codigo_neg;codigo_negociado;codigo_negociado_norm;codigo_cum;codigo_cum_norm;cantidad_total_1;cantidad_parcial_1;cantidad_pendiente_1;cantidad_total_2;cantidad_parcial_2;cantidad_pendiente_2;cantidad_total_3;cantidad_parcial_3;cantidad_pendiente_3;cantidad_total_4;cantidad_parcial_4;cantidad_pendiente_4;cantidad_total_5;cantidad_parcial_5;cantidad_pendiente_5;total_entregado_total;total_entregado_parcial;total_pendiente;;matched_rows_per_source
AP22624;AP22624;AP22624;;;353;;;104;;;417;;;682;15;;275;;;1831;15;0;1846;{'1': [11660, 2590, 4895, 6176, 1581, 10157, 11567, 13619, 312, 1725, 5443, 5444, 2635, 6733, 7248, 12511, 10080, 13280, 13281, 13282, 6761, 10221, 14318, 14833, 11644], '2': [14209, 13316, 12465, 8658, 4402, 12755, 6261, 13783, 4536], '3': [9216, 7940, 1684, 12568, 7961, 11173, 8233, 14894, 1204, 11832, 7738, 5947, 7356, 11333, 11337, 5066, 4558, 8913, 12371, 982, 11996, 5857, 7399, 4715, 8683, 10221, 13163, 8561, 12146, 2046], '4': [128, 1280, 12807, 14087, 650, 12813, 10776, 10777, 10778, 8091, 12824, 14360, 14498, 13732, 294, 11950, 13487, 560, 12084, 4534, 3905, 5314, 5955, 12489, 6860, 6991, 14288, 10067, 14164, 11771, 11224, 3936, 7400, 7786, 6636, 9324, 3950, 8559, 6128, 8560, 8561, 762, 1659, 9727], '5': [1122, 1219, 1346, 1701, 3205, 1799, 2283, 780, 4784, 5042, 1043, 1750, 1175, 5275, 5085, 3327]}
AP22625;AP22625;AP22625;;;2;;;;;;;;;;;;;;;2;0;0;2;{'1': [5442, 1429], '2': [], '3': [2578], '4': [], '5': []}
AP22629;AP22629;AP22629;;;;;;;2;;;;;;;;;;;0;2;0;2;{'1': [], '2': [4755], '3': [], '4': [], '5': []}
AP22632;AP22632;AP22632;;;;;;;;;;;;;;;;;;0;0;0;0;{'1': [], '2': [], '3': [], '4': [], '5': []}
AP22635;AP22635;AP22635;;;;210;;;90;;;30;;;;;;;;0;330;0;330;{'1': [4743, 11289, 3236, 3279], '2': [13619, 4899], '3': [3280, 6657, 6932], '4': [5656, 14651], '5': []}
AP22638;AP22638;AP22638;;;180;60;;;60;;;60;;;;;;;;180;180;0;360;{'1': [1704, 14290, 1091], '2': [10022], '3': [9120, 10600], '4': [11676], '5': []}
AP22640;AP22640;AP22640;;;90;240;;270;60;;;;;270;;;;;;630;300;0;930;{'1': [13286, 9611, 5583, 8881, 692, 4830], '2': [5954, 9701, 13621, 12092, 12093], '3': [14296, 2321, 2454, 5255], '4': [5665, 621, 11728, 8692, 11387], '5': []}
AP22642;AP22642;AP22642;;;;;;;90;;180;;;;;;;;;180;90;0;270;{'1': [], '2': [14729, 7235], '3': [10843, 11470], '4': [14584, 11465, 2574], '5': []}
AP22643;AP22643;AP22643;;;1477;321;;2130;240;;1905;630;;1590;300;;150;127;;7252;1618;0;8870;{'1': [1665, 902, 2954, 8847, 8222, 1571, 14252, 4141, 5805, 5039, 10798, 11439, 1335, 6202, 9916, 14787, 13645, 4176, 13283, 13284, 13285, 1390], '2': [5379, 13445, 7302, 13199, 10642, 10646, 2712, 2730, 7211, 7984, 12086, 12087, 12088, 9911, 12089, 7483, 12090, 12091, 12606, 64, 975, 3541, 3542, 4194, 4460], '3': [6272, 6273, 13314, 6539, 6540, 6541, 11023, 14353, 7828, 12957, 8738, 3496, 9001, 9132, 3760, 4788, 13877, 13878, 589, 6996, 10966, 8536, 5340, 4471, 2151, 615, 11879, 10222, 5360, 1141, 4983], '4': [2189, 2190, 11922, 6165, 3482, 10779, 10780, 10781, 160, 8736, 6711, 5315, 7107, 2761, 4172, 13010, 11731, 1629, 11485, 7012, 2406, 5481, 8683, 8562, 6003, 8563, 8564, 8819, 6654], '5': [992, 1472, 2981, 3055, 2907, 4156]}
AP22663;AP22663;AP22663;;;;;;;;;;;;;;;;;;0;0;0;0;{'1': [], '2': [], '3': [10462], '4': [8748], '5': []}
AP22665;AP22665;AP22665;;;;;;;;;;;;;;;;;;0;0;0;0;{'1': [], '2': [], '3': [], '4': [], '5': []}
AP22667;AP22667;AP22667;;;2;;;3;;;2;;;13;;;;;;20;0;0;20;{'1': [4705, 1930], '2': [14532, 5077, 3543], '3': [1593, 8681], '4': [4221, 2862, 10782], '5': []}
AP22670;AP22670;AP22670;;;272;;;256;;;260;;;268;;;108;;;1164;0;0;1164;{'1': [4866, 14213, 7562, 2702, 1168, 915, 6805, 2077, 8094, 8095, 8096, 2463, 8097, 8098, 8099, 9120, 13741, 10799, 10800, 9789, 13635, 5445, 479, 12512, 3937, 7398, 13287, 13288, 13289, 13290, 13936, 3059, 9461, 2936, 2940, 7293], '2': [14081, 3972, 12420, 6666, 13710, 6031, 4114, 9620, 4630, 10136, 6937, 9773, 7985, 7986, 1590, 10167, 14652, 12094, 12095, 5568, 7490, 9416, 13512, 9682, 7765, 3544, 3545, 1378, 5735, 14056, 2163, 2935, 9208, 2042, 254, 8191], '3': [3969, 6274, 389, 6542, 5647, 11921, 8983, 8989, 3103, 2847, 4773, 1578, 1196, 9139, 13879, 1469, 1982, 8385, 9029, 1097, 3145, 3150, 13262, 1489, 9553, 5204, 3176, 4072, 7912, 12395, 10223, 10224, 11504, 14963, 2937], '4': [512, 4481, 12672, 14858, 3341, 10783, 4128, 10784, 10785, 4784, 690, 701, 14014, 13377, 6722, 7371, 13387, 6354, 9427, 12245, 6615, 3289, 733, 12510, 3940, 3817, 7022, 14062, 13043, 3060, 8565, 8566, 8567, 4222, 11775], '5': [2722, 1282, 387, 3010, 3428, 3462, 4266, 2637, 2638, 3727, 4077, 4625, 4632, 5149, 4542]}
AP22668;AP22668;AP22668;;;1453;;;1511;11;;1503;;;1386;;;683;;;6536;11;0;6547;{'1': [3460, 6406, 13834, 1803, 909, 1934, 1039, 1423, 4750, 7056, 9357, 7700, 3605, 534, 11668, 13598, 6560, 8100, 1061, 6438, 8101, 8102, 8103, 3882, 11556, 7085, 10801, 10802, 10803, 9140, 10804, 10805, 11790, 9017, 7611, 14011, 4289, 9027, 5446, 1095, 5447, 2889, 5448, 5449, 8393, 10310, 11344, 4821, 855, 6616, 3554, 12131, 13291, 8428, 11500, 13292, 13293, 13294, 13295, 3058, 13296, 13297, 9333, 9976, 2041, 7292], '2': [9745, 12826, 6171, 7196, 4127, 9774, 5177, 14399, 2630, 13894, 13409, 5736, 12912, 2164, 12924, 3204, 2698, 8843, 9363, 13994, 14510, 3766, 13496, 8889, 9414, 9415, 14035, 5845, 13533, 10462, 8424, 2299, 258, 5894, 3850, 8973, 1298, 4371, 2325, 3862, 9497, 13082, 3870, 6945, 14642, 7987, 7988, 13626, 12096, 12097, 12098, 12099, 2380, 2913, 14205, 13188, 1928, 14761, 12715, 13740, 2995, 1461, 14773, 6583, 12751, 976, 977, 8659, 9683, 3546, 1499, 10207, 5089, 8678, 8687, 4081, 4090], '3': [6016, 514, 5763, 6275, 773, 6276, 7814, 3976, 11653, 7820, 7437, 6543, 6544, 6545, 6546, 7569, 1305, 921, 12571, 4892, 12701, 12190, 11679, 3104, 3233, 5025, 4902, 423, 9127, 7723, 3628, 3376, 4528, 4912, 11185, 12018, 949, 1973, 3126, 13880, 2874, 2107, 7994, 11962, 11838, 12865, 9028, 3397, 1096, 11338, 3916, 5452, 8526, 3663, 9552, 5586, 4950, 11993, 224, 7272, 7913, 362, 12665, 10225, 10226, 243, 5747, 117, 1782, 10227, 2936, 10228, 10229, 10230, 2047], '4': [6272, 1537, 4353, 13434, 12684, 1166, 2191, 2192, 2193, 12178, 14072, 12308, 12310, 1176, 10011, 13597, 4766, 10786, 10787, 10788, 1830, 40, 12971, 4652, 7342, 9263, 14333, 4787, 12597, 1473, 6723, 1348, 5316, 5317, 5318, 8259, 8265, 1866, 8011, 9163, 12106, 13902, 7247, 4825, 8281, 4571, 8155, 2909, 11225, 9701, 3814, 12903, 5992, 14954, 3820, 10095, 12015, 6130, 6135, 8568, 8569, 3066, 1277, 7806], '5': [385, 514, 1538, 1796, 5250, 774, 1545, 1674, 3082, 1037, 1680, 1823, 546, 3875, 3633, 1464, 1081, 4152, 1084, 1347, 583, 2504, 3400, 1997, 1116, 5212, 3050, 2679, 4218, 3579, 2046, 1791]}
AP22671;AP22671;AP22671;;;;;;;;;;;;;;;;;;0;0;0;0;{'1': [], '2': [], '3': [], '4': [], '5': []}
AP22674;AP22674;AP22674;;;;;;;;;;;;;;;;;;0;0;0;0;{'1': [], '2': [], '3': [], '4': [], '5': []}
AP22677;AP22677;AP22677;;;;;;;;;;;;;;;;;;0;0;0;0;{'1': [], '2': [], '3': [], '4': [], '5': []}
AP22679;AP22679;AP22679;;;14;;;;;;;;;;;;7;;;21;0;0;21;{'1': [8104, 13298], '2': [], '3': [], '4': [5627], '5': [2730]}
AP22722;AP22722;AP22722;;;;;;;;;;;;;;;;;;0;0;0;0;{'1': [], '2': [], '3': [], '4': [], '5': []}
AP22723;AP22723;AP22723;;;;60;;1700;566;;210;230;;114;150;;;;;2024;1006;0;3030;{'1': [11750], '2': [576, 6081, 5026, 5186, 12100, 7688, 1549, 978, 7989, 12603], '3': [4130, 5028, 10728, 3215, 722, 3829, 7899], '4': [10789, 10790, 5735, 5779, 7029, 13975], '5': []}
AP22697;AP22697;AP22697;;;;;;;;;;;;;;;;;;0;0;0;0;{'1': [], '2': [], '3': [14473], '4': [], '5': []}
AP22700;AP22700;AP22700;;;;60;;285;;;150;;;90;;;;60;;525;120;0;645;{'1': [484, 1077], '2': [2659, 10792, 10217, 1719, 6204], '3': [10232, 5205, 10231], '4': [56, 14555, 2543], '5': [2004]}
AP22707;AP22707;AP22707;;;270;;;90;;;150;60;;30;150;;;;;540;210;0;750;{'1': [12513, 4229, 13299, 13972, 1749, 11257], '2': [7771, 979, 6422], '3': [12321, 4898, 3244, 1846, 14713, 3548], '4': [8089, 11907, 8975, 5319], '5': []}
AP22713;AP22713;AP22713;;;;;;;;;;;;;;;;;;0;0;0;0;{'1': [], '2': [], '3': [], '4': [], '5': []}
AP22712;AP22712;AP22712;;;;;;;;;;;;;;;;;;0;0;0;0;{'1': [], '2': [], '3': [], '4': [], '5': []}
AP22715;AP22715;AP22715;;;;;;;;;;;;;;;;;;0;0;0;0;{'1': [], '2': [], '3': [], '4': [], '5': []}
AP22727;AP22727;AP22727;;;;;;;2;;;;;2;;;;;;2;2;0;4;{'1': [], '2': [13760], '3': [2588], '4': [11753, 2194, 5853, 10791], '5': []}
AP22731;AP22731;AP22731;;;;;;;;;;;;;;;;;;0;0;0;0;{'1': [], '2': [], '3': [], '4': [], '5': []}
AP22730;AP22730;AP22730;;;450;;;295;60;;150;120;;470;90;;;60;;1365;330;0;1695;{'1': [12514, 8105, 14730, 1838, 3123], '2': [14592, 13090, 12101, 12102, 7335, 332, 8274, 11002, 2716, 12510], '3': [5121, 12427, 4333, 8429, 12302, 12436, 10233, 7322, 9019, 11071], '4': [192, 6, 12646, 14892, 4493, 6480, 6576, 7600, 4791, 8570, 13499], '5': [5226, 1941]}
AP22735;AP22735;AP22735;;;;60;;;;;;;;;;;;;;0;60;0;60;{'1': [14376, 2859], '2': [], '3': [7174], '4': [], '5': []}
AP22734;AP22734;AP22734;;;120;60;;210;;;30;;;45;;;30;;;435;60;0;495;{'1': [1912, 13851, 500, 14375], '2': [13902, 1742, 14095], '3': [8121], '4': [6344, 325], '5': [2057]}
AP22736;AP22736;AP22736;;;160;180;;150;60;;170;;;220;90;;;60;;700;390;0;1090;{'1': [3841, 741, 1678, 13713, 5816, 14203, 1693], '2': [10177, 13447, 12103, 14266, 2972], '3': [11847, 12316, 10543, 6962, 5267, 2196, 14645, 6775, 10234, 10235, 10236], '4': [704, 5320, 8137, 12234, 7387, 13661, 4445], '5': [2412, 3388]}
AP22741;AP22741;AP22741;;;645;180;;390;180;;540;165;;615;150;;480;;;2670;675;0;3345;{'1': [1952, 6627, 7499, 1292, 6220, 8812, 8941, 9871, 14327], '2': [1538, 1862, 12104, 13581, 7990, 8919, 12731, 6078], '3': [6277, 6953, 494, 8947, 7611, 7734, 13496, 4987, 7292, 10237], '4': [9208, 2499, 10792, 3273, 7945, 10793, 7020, 3597, 2353, 2609, 9655, 3096, 8313], '5': [3085, 1133, 5075, 1208, 3229]}
AP22747;AP22747;AP22747;;;7;;;22;1;;25;;;10;;;4;;;68;1;0;69;{'1': [12515, 6821, 3615, 6706, 14394, 3995, 4095], '2': [1792, 2184, 2061, 4241, 3218, 1427, 8083, 10770, 12966, 4135, 7991, 7992, 7993, 3771, 4545, 2909, 1630, 1635, 5351, 2026, 1908, 2933, 3704], '3': [13885, 14275, 14889, 6547, 6548, 11475, 5206, 13881, 4794, 13883, 13884, 10429, 10238, 10239], '4': [2305, 13122, 8899, 2725, 12263, 11307, 14635, 14636, 14577, 2738, 2195, 9300, 14677, 2327, 2489, 4251], '5': [1968, 388, 1430, 4568]}
AP22745;AP22745;AP22745;;;14;;;;;;11;;;;;;7;;;32;0;0;32;{'1': [13300, 6420], '2': [], '3': [13882, 11780], '4': [], '5': [4403]}
AP20132;AP20132;AP20132;;;;;;;;;;;;;;;;;;0;0;0;0;{'1': [], '2': [], '3': [], '4': [], '5': []}
AP20135;AP20135;AP20135;;;22;;;44;;;6;;;17;;;;;;89;0;0;89;{'1': [8106, 13301], '2': [7994, 7995, 13650], '3': [13886], '4': [5321, 10794, 2196, 11646], '5': []}
AP20136;AP20136;AP20136;;;111;;;114;120;;127;60;;24;;;2;60;;378;240;0;618;{'1': [7558, 2055, 6728, 5865, 7369, 5931, 4110, 499, 14899, 6741, 9557, 4408], '2': [8608, 1219, 6949, 1222, 7025, 13137, 1523, 980, 5299, 12564, 4823, 58, 9311, 1983], '3': [12772, 11111, 809, 12203, 3086, 2034, 10674, 11605, 7607, 12824, 5371, 5982], '4': [9541, 4209, 472, 3453, 1022], '5': [2930, 5146]}
AP20140;AP20140;AP20140;;;940;200;;629;213;;1456;860;;1433;544;;338;180;;4796;1997;0;6793;{'1': [1408, 4100, 8456, 8844, 9100, 3345, 14611, 6293, 2070, 3609, 8995, 1956, 2726, 10023, 8107, 1580, 4268, 8108, 1200, 14000, 3891, 8884, 14005, 10806, 10807, 10808, 5949, 1728, 7107, 5572, 4169, 4938, 8906, 1484, 2252, 8910, 4175, 9037, 10190, 4179, 1369, 13786, 12004, 2536, 14829, 14446, 13302, 13303, 13304, 6393, 8954, 4348], '2': [7307, 11147, 9485, 13966, 11155, 11285, 14239, 6817, 14754, 12970, 13612, 9007, 177, 13109, 13751, 442, 14017, 2758, 12486, 11341, 8142, 11217, 981, 3672, 3547, 3548, 3549, 3550, 3679, 14684, 1123, 13159, 14571, 2925, 14322], '3': [1024, 8195, 13316, 5125, 14862, 4624, 13332, 11799, 10781, 11301, 12331, 1068, 4147, 2106, 13887, 2112, 14911, 2629, 13383, 5712, 5207, 7258, 10874, 7293, 7807, 6800, 9377, 14497, 8867, 7845, 4279, 701, 6846, 2754, 10949, 5836, 5327, 4312, 3806, 238, 8436, 6901, 4854, 8957, 14595, 14099, 7957, 9496, 9499, 3363, 6955, 7468, 2351, 5424, 305, 7986, 12594, 3894, 5433, 13114, 6972, 1859, 2884, 5956, 8520, 844, 10576, 8535, 7003, 5470, 4965, 13157, 1389, 5489, 9586, 11129, 2426, 9596, 6013, 8579, 9609, 7051, 5005, 14221, 4500, 11671, 8615, 11176, 11692, 2481, 1970, 14258, 2996, 10676, 438, 3510, 6073, 12734, 5569, 14791, 5590, 3032, 2016, 13286, 4585, 3568, 1009, 8698], '4': [5632, 1554, 8210, 7188, 12832, 1575, 7210, 3128, 589, 14419, 9812, 2651, 8795, 8797, 4708, 1640, 7275, 11885, 12405, 9847, 14979, 7301, 7818, 1169, 3225, 9900, 2736, 6836, 9396, 14519, 11449, 2746, 1744, 1753, 9949, 11490, 14054, 6890, 1785, 4346, 253, 7427, 4870, 8985, 7963, 5917, 14621, 11552, 14641, 5938, 3892, 10038, 14143, 1863, 5978, 5483, 1397, 3445, 9081, 4473, 377, 8571, 2941, 382, 12670, 9601, 2948, 909, 13712, 3475, 1430, 14743, 1439, 2979, 936, 14760, 8108, 6585, 4542, 10177, 11714, 8132, 10194, 13267, 11735, 10200, 6617, 1498, 480, 10208, 12771, 487, 1002, 12269, 9210, 3071], '5': [1024, 262, 4872, 1429, 1431, 3737, 283, 4125, 3487, 800, 1831, 4009, 2100, 2487, 2116, 3528, 594, 598, 3288, 2009, 3165, 3679, 4709, 615, 1127, 1768, 3434, 1016]}
AP22775;AP22775;AP22775;;;;;;;;;;;;;;;;;;0;0;0;0;{'1': [], '2': [], '3': [], '4': [], '5': []}
AP22776;AP22776;AP22776;;;;;;;;;;;;;;;;;;0;0;0;0;{'1': [], '2': [], '3': [], '4': [], '5': []}
AP22777;AP22777;AP22777;;;;;;;;;;;;;;;;;;0;0;0;0;{'1': [], '2': [], '3': [], '4': [], '5': []}
AP22778;AP22778;AP22778;;;;;;;;;;;;;;;;;;0;0;0;0;{'1': [], '2': [], '3': [], '4': [], '5': []}
AP22791;AP22791;AP22791;;;;;;;;;;;;;;;;;;0;0;0;0;{'1': [], '2': [], '3': [], '4': [], '5': []}
AP22790;AP22790;AP22790;;;7;;;9;;;1;;;2;;;2;;;21;0;0;21;{'1': [12516, 13848, 313, 13305, 14878], '2': [12576, 9156, 1745, 14101, 7127, 8314, 4030], '3': [2656, 6278, 7084, 6702, 10638, 5362], '4': [11514, 14301], '5': [4169, 4182]}
AP22792;AP22792;AP22792;;;3;;;2;;;2;;;4;;;1;;;12;0;0;12;{'1': [11244, 8109, 2622], '2': [982, 3551], '3': [5740], '4': [5756, 9740, 664, 8572, 8573], '5': [4736]}
AP22794;AP22794;AP22794;;;1739;;;1455;30;;1147;;;1478;60;;128;;;5947;90;0;6037;{'1': [13312, 13313, 13314, 13315, 13316, 13317, 13318, 13319, 13320, 13321, 13322, 13323, 13324, 13325, 13326, 8742, 3637, 10809, 10810, 10811, 10812, 10813, 10814, 10815, 10816, 10817, 10818, 10819, 10820, 577, 14936, 6802, 1187, 8918, 1754, 14562, 12517, 12518, 12519, 12520, 12521, 12522, 12523, 12524, 12525, 12526, 12527, 12528, 314, 315, 316, 317, 318, 319, 320, 321, 839, 5450, 5451, 5452, 5453, 5454, 5455, 5456, 5457, 5458, 5459, 5460, 5461, 1366, 10088, 9084, 10149, 8110, 8111, 8112, 8113, 8114, 8115, 8116, 8117, 8118, 8628, 9650, 3539, 2010, 9718, 13306, 13307, 13308, 13309, 13310, 13311], '2': [3976, 9100, 9997, 14482, 14227, 14616, 1309, 8991, 13414, 4259, 6180, 1445, 12842, 4780, 10670, 13487, 13238, 9272, 5179, 7996, 7997, 7998, 1471, 3008, 7999, 8000, 8280, 9019, 9025, 10814, 13633, 13768, 12105, 12106, 12107, 9292, 12108, 12109, 12110, 12111, 12112, 12113, 12114, 12115, 12116, 983, 984, 2137, 985, 986, 987, 988, 989, 990, 992, 993, 994, 995, 991, 3552, 3553, 3554, 3555, 3556, 3557, 3051, 3558, 3559, 3560, 4447, 5095, 5737, 5738, 12526, 3835, 7652], '3': [10240, 10241, 10242, 10243, 10244, 10245, 10246, 6279, 6280, 1673, 6281, 6282, 4236, 6283, 8329, 10247, 10248, 3345, 10249, 10250, 10251, 6549, 6550, 6551, 6552, 6553, 6554, 5915, 6555, 6556, 6557, 6558, 6559, 6560, 6561, 6562, 13212, 2094, 10254, 309, 14773, 3513, 13888, 13889, 13890, 13891, 13892, 13893, 13894, 10255, 13895, 13896, 13897, 13898, 13899, 13900, 11090, 728, 5208, 8027, 7774, 10256, 10253, 12157, 12399, 7796, 10252], '4': [13314, 7196, 6685, 9763, 10795, 10796, 10797, 10798, 10799, 10800, 10801, 10802, 10803, 10804, 10805, 10806, 10807, 10808, 10809, 10810, 3643, 10811, 10812, 10813, 3654, 590, 92, 14428, 7277, 3184, 1172, 2197, 2198, 2199, 2200, 2201, 2202, 2203, 2204, 2205, 2206, 2207, 2208, 2209, 2210, 9907, 3778, 7363, 5322, 5323, 5324, 5325, 5326, 5327, 5328, 5329, 5330, 5331, 5332, 5333, 5334, 5335, 5336, 5337, 6916, 4386, 5924, 9012, 12610, 14173, 5997, 3447, 8574, 8575, 8576, 8577, 8578, 8579, 8580, 8581, 8582, 8583, 12676, 2972, 932, 14245, 1484, 11226, 11227, 11228, 11229, 11230, 999, 14826], '5': [5026, 2115, 1639, 2639, 2640, 945, 4020, 3637, 4696]}
AP22798;AP22798;AP22798;;;2915;39;;3758;34;;3039;30;;3030;;;1129;30;;13871;133;0;14004;{'1': [10245, 1543, 10250, 7180, 13327, 8724, 7702, 7191, 14870, 6681, 7196, 11807, 4132, 3109, 9766, 8234, 4652, 7725, 9773, 14387, 7735, 6715, 6718, 5695, 6725, 8777, 10321, 7250, 13905, 4183, 1627, 11867, 14429, 8287, 7776, 11361, 612, 14949, 3689, 3693, 3182, 3187, 2164, 8820, 7799, 8823, 9335, 11389, 9854, 2687, 4736, 6786, 9858, 9349, 2185, 3722, 1677, 5781, 4251, 2727, 6320, 1713, 3251, 5812, 3255, 1208, 1209, 9912, 1723, 3259, 1727, 3269, 9927, 8392, 714, 9930, 5836, 3790, 9422, 6864, 11484, 3809, 3812, 4836, 13544, 2281, 751, 12529, 6388, 2807, 8442, 13564, 6909, 12032, 8701, 13573, 11529, 6416, 2328, 13593, 4897, 804, 5928, 3370, 11564, 2864, 6963, 9526, 14136, 1850, 9030, 13640, 9545, 10058, 11084, 11596, 850, 9554, 5462, 5463, 11096, 12121, 3938, 11619, 13670, 6505, 9588, 7542, 8570, 14715, 7551, 2946, 12162, 2440, 6536, 6542, 914, 2451, 11162, 14748, 6558, 5024, 8608, 11681, 9124, 4008, 7082, 3505, 7602, 8119, 1980, 5570, 7625, 7628, 6605, 4559, 10193, 7642, 14815, 11744, 8673, 9698, 8677, 5094, 2535, 5608, 492, 3566, 1526, 10230, 14329, 4093], '2': [6657, 11266, 7684, 4615, 10774, 11286, 8218, 9249, 4644, 14372, 10280, 9771, 2092, 14896, 1586, 4149, 9782, 8759, 14389, 10809, 1597, 2115, 7236, 2120, 4681, 12876, 7245, 2640, 14930, 4693, 6741, 11350, 9309, 14430, 3168, 9316, 1637, 6758, 7270, 11370, 7276, 10863, 14449, 6258, 7282, 8820, 3708, 2174, 8834, 14466, 12934, 13963, 5265, 9362, 8851, 12950, 2199, 12439, 12446, 1184, 1186, 3236, 9380, 8358, 1703, 6315, 4268, 13484, 8368, 12976, 8886, 4284, 9408, 193, 13505, 12484, 5317, 8390, 9925, 14539, 7372, 3278, 13008, 4818, 2771, 8403, 13012, 13016, 13537, 3812, 10470, 4839, 6380, 3309, 2293, 13048, 3322, 13051, 6912, 10503, 9481, 14601, 11020, 269, 2830, 1296, 8977, 9489, 13591, 13087, 7456, 14625, 14114, 10020, 13094, 8999, 1832, 1833, 9002, 13608, 13101, 4399, 2354, 6450, 11062, 5432, 3898, 9530, 13628, 1344, 2880, 5442, 9024, 9538, 10568, 8522, 7500, 5965, 4946, 13138, 12117, 12118, 7511, 8536, 12633, 11098, 13655, 10077, 2399, 356, 14183, 14701, 9582, 13169, 6515, 7539, 14195, 375, 8567, 10617, 10620, 7550, 14208, 1932, 7564, 8595, 9107, 9109, 10131, 8092, 13213, 416, 11177, 9643, 6572, 12718, 13742, 14766, 8632, 13753, 8636, 7111, 9160, 14847, 5581, 13775, 464, 13785, 12766, 5087, 7137, 6628, 4583, 489, 3561, 3562, 14832, 5617, 13809, 2038, 2551, 8182, 5118, 11263], '3': [512, 3585, 7683, 516, 7684, 12291, 1546, 10257, 10258, 5658, 28, 5664, 545, 14880, 37, 8745, 13354, 8236, 1581, 4143, 3120, 1075, 11320, 7742, 13376, 14408, 13901, 3153, 4691, 7765, 88, 5209, 5723, 14943, 3174, 7786, 3698, 5749, 8821, 12922, 7808, 11394, 14979, 3720, 1164, 6284, 11408, 11920, 5781, 8342, 13465, 4250, 4767, 7842, 166, 7847, 11430, 2729, 4782, 7856, 12468, 4277, 7868, 4801, 3778, 7362, 3271, 7880, 11978, 205, 8397, 12493, 5841, 211, 8403, 3798, 9431, 10978, 227, 1264, 13043, 11511, 7928, 11514, 8448, 4868, 8968, 7434, 5899, 11530, 12043, 12048, 5905, 8982, 792, 3864, 5913, 7962, 9497, 8477, 7966, 12573, 12578, 4899, 1317, 811, 3889, 8502, 10551, 7993, 3391, 3905, 835, 2891, 9548, 11598, 12113, 6994, 13140, 3413, 14681, 1371, 1373, 4446, 7010, 3443, 3449, 7546, 5501, 12671, 897, 9607, 3465, 7566, 13201, 5010, 14737, 11668, 8603, 9630, 12192, 13223, 8107, 14767, 12724, 2998, 11706, 6080, 8131, 7621, 13253, 5063, 11719, 9162, 8653, 9165, 5584, 2002, 4563, 12246, 5082, 2019, 6630, 999, 3054, 5106, 5619, 7668, 3577, 6651, 4094, 14847], '4': [13826, 1548, 6158, 4623, 3603, 10260, 12307, 1047, 10267, 11806, 7711, 9248, 13345, 9762, 11811, 10276, 12324, 9254, 13857, 3114, 7725, 12847, 3123, 1076, 9269, 10814, 10815, 4685, 14926, 14927, 4689, 7764, 14421, 14939, 9308, 6243, 6250, 4208, 1137, 6256, 6264, 1657, 13957, 6283, 3220, 9364, 4758, 9366, 14999, 4249, 4762, 12441, 2716, 13983, 12961, 2211, 2212, 2213, 4262, 1703, 171, 7858, 4276, 7350, 696, 12473, 187, 5821, 9410, 6868, 3797, 13526, 11993, 5338, 11998, 223, 14052, 9448, 4338, 4850, 3833, 250, 12027, 772, 9477, 12039, 7437, 3343, 9489, 3347, 13077, 3862, 2329, 1820, 6941, 4383, 6435, 3366, 3881, 12585, 14130, 13113, 14139, 5956, 12104, 331, 13133, 1872, 12113, 1875, 14163, 10075, 12131, 14702, 2927, 4464, 7537, 2934, 6520, 7545, 7555, 6021, 13192, 9610, 407, 920, 12183, 12185, 13214, 2978, 6563, 1444, 14757, 12198, 6059, 11694, 2991, 946, 6080, 3521, 7616, 3013, 10183, 7113, 4045, 13264, 9170, 3539, 468, 474, 7131, 12762, 4061, 3556, 997, 12261, 6121, 12777, 12268, 497, 1009, 1524], '5': [3714, 2436, 1797, 6, 1927, 3208, 3594, 3980, 2702, 3598, 4111, 401, 3474, 4623, 4884, 2325, 22, 3478, 3483, 1564, 4635, 2078, 3360, 5031, 3370, 3894, 57, 3898, 4026, 5181, 318, 1599, 4926, 579, 2506, 2897, 4435, 4565, 4949, 1879, 477, 3677, 2144, 3041, 3553, 3683, 2916, 4448, 1766, 4203, 5227, 239, 3057, 1266, 2418, 1908, 2805, 3320, 3066, 5247]}
AP22802;AP22802;AP22802;;;8;16;;36;;;45;14;;52;;;16;;;157;30;0;187;{'1': [11896, 8225, 10347], '2': [13874, 395, 4011, 13718], '3': [5764, 12964, 9542, 8266, 4847], '4': [10816, 3873, 14508, 5812, 3093, 2776, 318], '5': [1327]}
AP22804;AP22804;AP22804;;;21;;;58;;;;28;;10;20;;;;;89;48;0;137;{'1': [5464, 10821], '2': [6088, 9329], '3': [11628], '4': [9016, 10817, 11538, 8735], '5': []}
AP22810;AP22810;AP22810;;;196;;;;80;;;;;;;;;;;196;80;0;276;{'1': [633, 627, 623], '2': [9842, 9836, 2806], '3': [], '4': [], '5': []}
AP22835;AP22835;AP22835;;;;;;;;;;;;;;;;;;0;0;0;0;{'1': [], '2': [], '3': [], '4': [], '5': []}
AP22840;AP22840;AP22840;;;;;;90;30;;;;;;;;;30;;90;60;0;150;{'1': [], '2': [1731, 4973], '3': [], '4': [], '5': [4686]}
